C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee sf --graphs -m S_M_750_maxreward -d 0.99 -a 0.5 -e 0.002 --maxreward 750
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 128: -59.000000000000504
episode 129: -59.000000000000526
episode 130: -56.30000000000051
episode 131: -60.8000000000005
episode 132: -61.70000000000055
episode 133: -59.00000000000048
episode 134: -59.00000000000052
episode 135: -60.800000000000516
episode 136: -61.70000000000054
episode 137: -60.80000000000049
episode 138: -62.60000000000046
episode 139: -56.30000000000049
episode 140: -65.30000000000042
episode 141: -59.90000000000049
episode 142: -60.80000000000051
episode 143: -54.50000000000048
episode 144: -70.70000000000005
episode 145: -65.30000000000044
episode 146: -57.20000000000053
episode 147: -65.30000000000048
episode 148: -73.4000000000001
episode 149: -59.90000000000049
episode 150: -57.200000000000514
episode 151: -57.20000000000048
episode 152: -59.00000000000053
episode 153: -66.20000000000039
episode 154: -59.90000000000052
episode 155: -55.30326995336669
episode 156: -61.70000000000047
episode 157: -57.20000000000053
episode 158: -61.700000000000514
episode 159: -44.25911831125497
episode 160: -58.10000000000047
episode 161: -61.700000000000536
episode 162: -76.99999999999979
episode 163: -64.40000000000053
episode 164: -49.74949957700353
episode 165: -52.62022434751363
episode 166: -62.60000000000052
episode 167: -57.20000000000049
episode 168: -58.10000000000052
episode 169: -64.40000000000047
episode 170: -58.10000000000051
episode 171: -57.20000000000049
episode 172: -58.10000000000049
episode 173: -58.10000000000048
episode 174: -70.70000000000014
episode 175: -64.40000000000052
episode 176: -68.00000000000026
episode 177: -59.9000000000005
episode 178: -68.90000000000019
episode 179: -56.300000000000495
episode 180: -60.800000000000516
episode 181: -64.40000000000056
episode 182: -65.30000000000045
episode 183: -56.30000000000048
episode 184: -65.3000000000005
episode 185: -63.50000000000057
episode 186: -76.9999999999999
episode 187: -45.72615003896295
episode 188: -59.000000000000504
episode 189: -59.90000000000052
episode 190: -59.00000000000051
episode 191: -63.5000000000005
episode 192: -59.90000000000047
episode 193: -58.10000000000053
episode 194: -64.40000000000047
episode 195: -58.10000000000049
episode 196: -59.0000000000005
episode 197: -66.20000000000039
episode 198: -65.30000000000041
episode 199: -77.89999999999964
episode 200: -61.70000000000053
episode 201: -68.0000000000002
episode 202: -72.50000000000009
episode 203: -63.50000000000053
episode 204: -59.000000000000504
episode 205: -59.00000000000055
episode 206: -61.700000000000486
episode 207: -59.90000000000053
episode 208: -66.2000000000004
episode 209: -63.5000000000005
episode 210: -65.30000000000044
episode 211: -67.10000000000034
episode 212: -58.10000000000049
episode 213: -68.90000000000019
episode 214: -55.400000000000496
episode 215: -61.70000000000054
episode 216: -61.7000000000005
episode 217: -67.1000000000003
episode 218: -62.600000000000506
episode 219: -60.80000000000055
episode 220: -58.10000000000052
episode 221: -62.60000000000052
episode 222: -67.10000000000039
episode 223: -54.50000000000046
episode 224: -61.70000000000049
episode 225: -67.10000000000036
episode 226: -58.100000000000506
episode 227: -64.40000000000052
episode 228: -55.400000000000446
episode 229: -54.50000000000047
episode 230: -55.40000000000046
episode 231: -66.20000000000034
episode 232: -57.20000000000051
episode 233: -61.70000000000051
episode 234: -53.00275211108533
episode 235: -60.800000000000495
episode 236: -63.50000000000051
episode 237: -65.30000000000044
episode 238: -63.50000000000057
episode 239: -61.700000000000514
episode 240: -54.50000000000047
episode 241: -57.20000000000051
episode 242: -61.70000000000053
episode 243: -67.1000000000003
episode 244: -58.10000000000052
episode 245: -59.00000000000049
episode 246: -59.90000000000049
episode 247: -60.800000000000516
episode 248: -56.30000000000046
episode 249: -68.90000000000026
episode 250: -59.90000000000053
episode 251: -57.20000000000048
episode 252: -62.600000000000506
episode 253: -61.700000000000465
episode 254: -62.600000000000556
episode 255: -49.69955040957662
episode 256: -69.80000000000004
episode 257: -59.00000000000051
episode 258: -60.800000000000516
episode 259: -60.800000000000516
episode 260: -57.20000000000051
episode 261: -75.1999999999998
episode 262: -49.68371326555396
episode 263: -56.30000000000048
episode 264: -61.700000000000536
episode 265: -56.300000000000495
episode 266: -53.600000000000485
episode 267: -59.90000000000049
episode 268: -65.30000000000042
episode 269: -69.80000000000022
episode 270: -66.20000000000044
episode 271: -68.00000000000037
episode 272: -59.00000000000052
episode 273: -31.670899286433798
episode 274: -59.00000000000049
episode 275: -60.80000000000055
episode 276: -54.5000000000005
episode 277: -71.60000000000016
episode 278: -51.17727369769974
episode 279: -57.20000000000051
episode 280: -59.9000000000005
episode 281: -66.20000000000036
episode 282: -70.70000000000032
episode 283: -61.70000000000055
episode 284: -67.10000000000029
episode 285: -63.50000000000052
episode 286: -64.40000000000052
episode 287: -54.50000000000049
episode 288: -65.30000000000045
episode 289: -67.10000000000035
episode 290: -62.600000000000485
episode 291: -63.5000000000005
episode 292: -59.90000000000055
episode 293: -53.67545736178916
episode 294: -65.30000000000047
episode 295: -55.40000000000046
episode 296: -63.500000000000554
episode 297: -54.50000000000045
episode 298: -79.69999999999968
episode 299: -77.89999999999961
episode 300: -59.900000000000496
episode 301: -69.80000000000014
episode 302: -69.80000000000021
episode 303: -70.7000000000001
episode 304: -52.70000000000047
episode 305: -63.5000000000005
episode 306: -57.200000000000486
episode 307: -55.400000000000475
episode 308: -62.6000000000005
episode 309: -69.80000000000031
episode 310: -59.90000000000053
episode 311: -68.00000000000034
episode 312: -62.60000000000052
episode 313: -62.6000000000005
episode 314: -60.800000000000516
episode 315: -65.30000000000045
episode 316: -61.70000000000047
episode 317: -58.10000000000053
episode 318: -59.00000000000047
episode 319: -61.70000000000055
episode 320: -58.10000000000049
episode 321: -60.80000000000048
episode 322: -61.70000000000055
episode 323: -62.60000000000046
episode 324: -60.80000000000046
episode 325: -60.800000000000466
episode 326: -65.30000000000052
episode 327: -61.70000000000048
episode 328: -67.1000000000004
episode 329: -59.90000000000053
episode 330: -61.700000000000514
episode 331: -63.500000000000526
episode 332: -63.50000000000055
episode 333: -60.8000000000005
episode 334: -59.90000000000049
episode 335: -59.00000000000049
episode 336: -65.30000000000045
episode 337: -59.00000000000052
episode 338: -61.700000000000585
episode 339: -58.10000000000048
episode 340: -64.40000000000046
episode 341: -58.10000000000053
episode 342: -73.40000000000005
episode 343: -57.15963548599382
episode 344: -60.80000000000057
episode 345: -71.60000000000002
episode 346: -83.29999999999936
episode 347: -68.90000000000022
episode 348: -46.969477816558566
episode 349: -63.50000000000053
episode 350: -57.20000000000052
episode 351: -60.80000000000052
episode 352: -58.100000000000534
episode 353: -53.60000000000048
episode 354: -60.80000000000057
episode 355: -48.124970079803134
episode 356: -61.70000000000056
episode 357: -70.70000000000017
episode 358: -67.1000000000003
episode 359: -57.20000000000051
episode 360: -68.0000000000002
episode 361: -61.7000000000005
episode 362: -58.10000000000053
episode 363: -62.60000000000053
episode 364: -59.90000000000045
episode 365: -66.20000000000046
episode 366: -55.116400189756135
episode 367: -63.5000000000005
episode 368: -60.800000000000516
episode 369: -66.20000000000037
episode 370: -58.100000000000506
episode 371: -60.80000000000048
episode 372: -65.30000000000047
episode 373: -56.300000000000495
episode 374: -68.90000000000029
episode 375: -53.60000000000046
episode 376: -59.90000000000052
episode 377: -58.10000000000049
episode 378: -58.10000000000049
episode 379: -64.40000000000046
episode 380: -64.4000000000005
episode 381: -54.50000000000047
episode 382: -59.90000000000055
episode 383: -57.20000000000052
episode 384: -64.40000000000045
episode 385: -63.50000000000058
episode 386: -64.40000000000053
episode 387: -60.80000000000053
episode 388: -62.600000000000485
episode 389: -59.90000000000052
episode 390: -68.00000000000027
episode 391: -44.599458435486525
episode 392: -60.80000000000054
episode 393: -59.90000000000054
episode 394: -63.50000000000058
episode 395: -54.50000000000046
episode 396: -59.900000000000496
episode 397: -59.00000000000051
episode 398: -64.40000000000045
episode 399: -62.600000000000556
episode 400: -54.50000000000048
episode 401: -65.3000000000004
episode 402: -54.243205326373904
episode 403: -65.30000000000047
episode 404: -63.50000000000056
episode 405: -67.10000000000039
episode 406: -56.30000000000051
episode 407: -49.824953249117335
episode 408: -65.30000000000041
episode 409: -48.92357507098139
episode 410: -55.400000000000475
episode 411: -59.900000000000496
episode 412: -60.80000000000049
episode 413: -59.00000000000049
episode 414: -62.600000000000506
episode 415: -55.400000000000496
episode 416: -66.20000000000033
episode 417: -49.888938401187296
episode 418: -62.60000000000056
episode 419: -56.30000000000049
episode 420: -57.20000000000049
episode 421: -60.80000000000052
episode 422: -60.800000000000516
episode 423: -64.40000000000047
episode 424: -69.8000000000002
episode 425: -65.30000000000047
episode 426: -59.9000000000005
episode 427: -55.400000000000475
episode 428: -69.80000000000031
episode 429: -55.40000000000046
episode 430: -57.20000000000051
episode 431: -58.100000000000506
episode 432: -81.4999999999998
episode 433: -61.7000000000005
episode 434: -56.300000000000466
episode 435: -57.20000000000047
episode 436: -54.34415304223792
episode 437: -72.49999999999993
episode 438: -54.500000000000476
episode 439: -63.50000000000053
episode 440: -59.90000000000049
episode 441: -63.50000000000049
episode 442: -60.80000000000054
episode 443: -61.70000000000052
episode 444: -78.79999999999971
episode 445: -59.00000000000052
episode 446: -61.700000000000465
episode 447: -60.80000000000052
episode 448: -59.0000000000005
episode 449: -59.90000000000049
episode 450: -63.500000000000526
episode 451: -62.60000000000052
episode 452: -53.60000000000045
episode 453: -61.70000000000055
episode 454: -49.877928096551756
episode 455: -61.70000000000053
episode 456: -59.90000000000047
episode 457: -35.55726827266416
episode 458: -66.20000000000046
episode 459: -37.14479583434003
episode 460: -63.50000000000058
episode 461: -53.600000000000485
episode 462: -68.90000000000032
episode 463: -46.71410453565723
episode 464: -58.100000000000534
episode 465: -59.9000000000005
episode 466: -66.2000000000004
episode 467: -50.646422335439894
episode 468: -58.1000000000005
episode 469: -59.90000000000052
episode 470: -59.00000000000053
episode 471: -68.00000000000036
episode 472: -65.30000000000045
episode 473: -65.30000000000042
episode 474: -59.00000000000052
episode 475: -59.00000000000049
episode 476: -72.49999999999991
episode 477: -44.70626767251733
episode 478: -56.300000000000495
episode 479: -59.00000000000048
episode 480: -57.20000000000051
episode 481: -57.20000000000051
episode 482: -66.20000000000039
episode 483: -50.201923163422414
episode 484: -61.700000000000486
episode 485: -58.10000000000053
episode 486: -64.40000000000057
episode 487: -54.50000000000048
episode 488: -58.100000000000506
episode 489: -67.10000000000039
episode 490: -66.20000000000041
episode 491: -68.90000000000019
episode 492: -58.1000000000005
episode 493: -59.000000000000476
episode 494: -59.90000000000048
episode 495: -62.60000000000055
episode 496: -70.70000000000022
episode 497: -55.40000000000051
episode 498: -60.8000000000005
episode 499: -69.80000000000021
episode 500: -56.30000000000047
episode 501: -65.30000000000052
episode 502: -57.20000000000048
episode 503: -33.169863451638065
episode 504: -58.10000000000047
episode 505: -70.70000000000014
episode 506: -54.5000000000005
episode 507: -64.40000000000045
episode 508: -69.80000000000011
episode 509: -38.736597020491665
episode 510: -54.50000000000047
episode 511: -54.50000000000048
episode 512: -60.80000000000047
episode 513: -57.20000000000049
episode 514: -64.40000000000053
episode 515: -65.30000000000047
episode 516: -66.2000000000004
episode 517: -64.4000000000005
episode 518: -64.40000000000055
episode 519: -65.30000000000051
episode 520: -63.50000000000058
episode 521: -64.40000000000047
episode 522: -65.30000000000041
episode 523: -55.400000000000475
episode 524: -65.30000000000047
episode 525: -58.10000000000047
episode 526: -57.010271416491285
episode 527: -59.00000000000052
episode 528: -56.3000000000005
episode 529: -62.60000000000053
episode 530: -61.700000000000536
episode 531: -57.2000000000005
episode 532: -56.30000000000048
episode 533: -68.00000000000026
episode 534: -59.000000000000526
episode 535: -63.500000000000526
episode 536: -63.500000000000504
episode 537: -50.44385996304874
episode 538: -78.79999999999964
episode 539: -67.10000000000045
episode 540: -63.500000000000504
episode 541: -68.00000000000033
episode 542: -54.50000000000047
episode 543: -66.20000000000036
episode 544: -59.000000000000526
episode 545: -53.55337266107834
episode 546: -71.6000000000003
episode 547: -57.20000000000049
episode 548: -52.29544859497607
episode 549: -68.90000000000033
episode 550: -63.50000000000061
episode 551: -63.50000000000057
episode 552: -59.00000000000051
episode 553: -56.300000000000466
episode 554: -60.800000000000516
episode 555: -58.10000000000053
episode 556: -59.90000000000058
episode 557: -55.400000000000496
episode 558: -59.000000000000526
episode 559: -54.5000000000005
episode 560: -68.9000000000002
episode 561: -60.80000000000049
episode 562: -63.50000000000053
episode 563: -52.96442088010397
episode 564: -54.50000000000046
episode 565: -56.300000000000495
episode 566: -58.100000000000534
episode 567: -62.6000000000005
episode 568: -58.1000000000005
episode 569: -59.90000000000049
episode 570: -59.900000000000524
episode 571: -54.50000000000048
episode 572: -66.20000000000033
episode 573: -56.30000000000051
episode 574: -70.70000000000012
episode 575: -56.300000000000495
episode 576: -55.4000000000005
episode 577: -57.20000000000049
episode 578: -62.6000000000005
episode 579: -59.00000000000052
episode 580: -66.2000000000004
episode 581: -58.10000000000049
episode 582: -54.50000000000048
episode 583: -63.50000000000052
episode 584: -75.19999999999993
episode 585: -57.200000000000486
episode 586: -57.20000000000051
episode 587: -60.80000000000053
episode 588: -75.19999999999992
episode 589: -69.80000000000021
episode 590: -44.35457633779596
episode 591: -68.00000000000028
episode 592: -57.2000000000005
episode 593: -60.80000000000055
episode 594: -59.90000000000048
episode 595: -58.100000000000456
episode 596: -58.10000000000048
episode 597: -68.90000000000026
episode 598: -60.80000000000051
episode 599: -67.1000000000003
episode 600: -60.80000000000047
episode 601: -60.800000000000516
episode 602: -75.19999999999997
episode 603: -42.68744944423712
episode 604: -59.00000000000054
episode 605: -63.50000000000054
episode 606: -58.10000000000046
episode 607: -59.00000000000052
episode 608: -47.83315328433263
episode 609: -62.60000000000047
episode 610: -61.70000000000047
episode 611: -44.32295770082728
episode 612: -64.40000000000056
episode 613: -72.50000000000004
episode 614: -71.60000000000018
episode 615: -59.00000000000049
episode 616: -67.10000000000045
episode 617: -59.9000000000005
episode 618: -67.10000000000038
episode 619: -65.30000000000047
episode 620: -62.60000000000051
episode 621: -54.64090907108722
episode 622: -62.600000000000534
episode 623: -52.45836096664187
episode 624: -52.63971627522135
episode 625: -59.90000000000055
episode 626: -59.000000000000455
episode 627: -61.17638495053718
episode 628: -77.8999999999997
episode 629: -78.79999999999956
episode 630: -60.80000000000054
episode 631: -57.20000000000051
episode 632: -59.00000000000054
episode 633: -59.00000000000046
episode 634: -50.084405803199665
episode 635: -57.20000000000052
episode 636: -59.00000000000049
episode 637: -52.39932590342081
episode 638: -55.562541341629455
episode 639: -50.25952088868945
episode 640: -59.00000000000049
episode 641: -62.600000000000605
episode 642: -62.60000000000051
episode 643: -54.5000000000005
episode 644: -59.90000000000049
episode 645: -62.60000000000052
episode 646: -63.50000000000049
episode 647: -67.10000000000026
episode 648: -59.00000000000052
episode 649: -61.70000000000051
episode 650: -61.7000000000005
episode 651: -89.59999999999945
episode 652: -58.10000000000049
episode 653: -59.900000000000475
episode 654: -57.20000000000048
episode 655: -61.70000000000054
episode 656: -57.47552443721399
episode 657: -59.00000000000049
episode 658: -61.70000000000055
episode 659: -41.836013131667265
episode 660: -56.30000000000048
episode 661: -66.20000000000041
episode 662: -59.00000000000051
episode 663: -62.600000000000506
episode 664: -58.10000000000049
episode 665: -60.80000000000052
episode 666: -58.10000000000047
episode 667: -56.300000000000495
episode 668: -65.30000000000044
episode 669: -66.20000000000047
episode 670: -63.50000000000058
episode 671: -53.600000000000485
episode 672: -59.90000000000054
episode 673: -68.00000000000023
episode 674: -55.40000000000047
episode 675: -61.70000000000053
episode 676: -59.900000000000524
episode 677: -59.90000000000052
episode 678: -69.80000000000018
episode 679: -66.20000000000043
episode 680: -65.30000000000052
episode 681: -36.62297795711361
episode 682: -61.70000000000053
episode 683: -60.800000000000516
episode 684: -56.300000000000516
episode 685: -58.10000000000049
episode 686: -59.0000000000005
episode 687: -59.000000000000504
episode 688: -48.08816058232076
episode 689: -52.19515620260193
episode 690: -62.60000000000051
episode 691: -63.50000000000055
episode 692: -55.400000000000446
episode 693: -53.600000000000485
episode 694: -59.90000000000052
episode 695: -62.60000000000055
episode 696: -68.90000000000018
episode 697: -63.50000000000056
episode 698: -61.7000000000005
episode 699: -56.300000000000495
episode 700: -68.00000000000043
episode 701: -62.60000000000051
episode 702: -87.79999999999947
episode 703: -65.30000000000044
episode 704: -58.100000000000534
episode 705: -61.70000000000053
episode 706: -54.500000000000476
episode 707: -71.60000000000035
episode 708: -61.70000000000055
episode 709: -58.73337836997826
episode 710: -59.90000000000053
episode 711: -46.35113737410419
episode 712: -64.40000000000052
episode 713: -61.70000000000049
episode 714: -58.10000000000052
episode 715: -61.700000000000536
episode 716: -71.60000000000007
episode 717: -64.40000000000045
episode 718: -62.6000000000005
episode 719: -68.00000000000021
episode 720: -63.500000000000526
episode 721: -50.45651106029138
episode 722: -57.20000000000051
episode 723: -62.600000000000506
episode 724: -64.40000000000052
episode 725: -60.80000000000056
episode 726: -57.2000000000005
episode 727: -59.00000000000052
episode 728: -59.000000000000504
episode 729: -56.30000000000048
episode 730: -41.766246364363184
episode 731: -57.200000000000486
episode 732: -59.900000000000475
episode 733: -46.42222606396293
episode 734: -60.8000000000005
episode 735: -59.00000000000049
episode 736: -51.515017556158114
episode 737: -66.20000000000033
episode 738: -67.10000000000029
episode 739: -66.20000000000036
episode 740: -59.90000000000052
episode 741: -59.00000000000049
episode 742: -57.20000000000054
episode 743: -63.50000000000058
episode 744: -60.80000000000054
episode 745: -59.00000000000046
episode 746: -54.50000000000051
episode 747: -63.50000000000053
episode 748: -57.20000000000049
episode 749: -53.60000000000048
episode 750: -67.10000000000029
episode 751: -69.80000000000027
episode 752: -57.20000000000048
episode 753: -79.69999999999965
episode 754: -93.19999999999918
episode 755: -61.70000000000052
episode 756: -65.05708899299222
episode 757: -55.40000000000048
episode 758: -57.2000000000005
episode 759: -54.50000000000046
episode 760: -39.09546774949558
episode 761: -58.100000000000506
episode 762: -49.78600846966969
episode 763: -69.80000000000021
episode 764: -33.76322146094227
episode 765: -62.60000000000053
episode 766: -64.40000000000052
episode 767: -61.700000000000514
episode 768: -55.05376487703512
episode 769: -75.19999999999987
episode 770: -60.80000000000052
episode 771: -61.7000000000005
episode 772: -61.7000000000005
episode 773: -61.7000000000005
episode 774: -56.30000000000049
episode 775: -66.20000000000043
episode 776: -16.037483272444565
episode 777: -63.50000000000053
episode 778: -40.62258985612908
episode 779: -71.60000000000012
episode 780: -59.900000000000475
episode 781: -65.30000000000047
episode 782: -64.40000000000052
episode 783: -56.30000000000047
episode 784: -61.70000000000053
episode 785: -61.700000000000486
episode 786: -56.30000000000051
episode 787: -62.60000000000051
episode 788: -58.100000000000506
episode 789: -60.800000000000516
episode 790: -56.300000000000495
episode 791: -61.70000000000053
episode 792: -60.80000000000048
episode 793: -71.60000000000011
episode 794: -48.879809499239066
episode 795: -61.700000000000536
episode 796: -58.10000000000053
episode 797: -67.10000000000046
episode 798: -70.70000000000023
episode 799: -47.86875297472285
episode 800: -67.10000000000035
episode 801: -60.800000000000466
episode 802: -66.20000000000039
episode 803: -63.50000000000051
episode 804: -61.700000000000564
episode 805: -64.40000000000047
episode 806: -64.4000000000005
episode 807: -72.50000000000009
episode 808: -55.400000000000496
episode 809: -56.3000000000005
episode 810: -55.40000000000048
episode 811: -56.30000000000051
episode 812: -54.533475734489784
episode 813: -52.060299681225786
episode 814: -69.8000000000003
episode 815: -59.90000000000054
episode 816: -67.10000000000059
episode 817: -64.40000000000055
episode 818: -41.566525715814876
episode 819: -60.8000000000005
episode 820: -57.20000000000053
episode 821: -68.90000000000033
episode 822: -59.900000000000574
episode 823: -58.10000000000049
episode 824: -61.7000000000005
episode 825: -55.40000000000051
episode 826: -53.18473637420061
episode 827: -66.20000000000041
episode 828: -67.10000000000032
episode 829: -67.10000000000034
episode 830: -56.30000000000052
episode 831: -56.30000000000051
episode 832: -47.90104862427725
episode 833: -65.3000000000005
episode 834: -55.40000000000045
episode 835: -65.30000000000047
episode 836: -52.70000000000045
episode 837: -74.29999999999991
episode 838: -60.800000000000495
episode 839: -56.30000000000049
episode 840: -62.60000000000056
episode 841: -59.9000000000005
episode 842: -60.80000000000053
episode 843: -60.800000000000516
episode 844: -64.40000000000047
episode 845: -61.70000000000055
episode 846: -67.10000000000026
episode 847: -59.00000000000052
episode 848: -66.20000000000036
episode 849: -55.400000000000475
episode 850: -62.600000000000584
episode 851: -57.20000000000047
episode 852: -58.1000000000005
episode 853: -49.73708826288621
episode 854: -59.90000000000051
episode 855: -58.10000000000049
episode 856: -28.614373107461287
episode 857: -63.50000000000057
episode 858: -67.10000000000032
episode 859: -58.10000000000049
episode 860: -61.7000000000005
episode 861: -57.20000000000047
episode 862: -60.80000000000047
episode 863: -56.30000000000049
episode 864: -59.90000000000052
episode 865: -74.29999999999988
episode 866: -49.42284373912382
episode 867: -61.70000000000052
episode 868: -57.200000000000486
episode 869: -61.70000000000056
episode 870: -62.600000000000485
episode 871: -63.50000000000051
episode 872: -60.800000000000516
episode 873: -60.800000000000566
episode 874: -63.50000000000049
episode 875: -62.6000000000005
episode 876: -64.40000000000046
episode 877: -62.6000000000005
episode 878: -59.00000000000047
episode 879: -55.40000000000047
episode 880: -44.28310614790399
episode 881: -83.29999999999937
episode 882: -63.500000000000526
episode 883: -59.00000000000049
episode 884: -65.30000000000044
episode 885: -56.30000000000048
episode 886: -52.700000000000465
episode 887: -60.80000000000053
episode 888: -65.30000000000042
episode 889: -49.421678445178856
episode 890: -61.70000000000056
episode 891: -62.600000000000534
episode 892: -59.900000000000546
episode 893: -62.60000000000047
episode 894: -67.10000000000036
episode 895: -58.10000000000047
episode 896: -58.10000000000052
episode 897: -58.10000000000052
episode 898: -65.30000000000045
episode 899: -61.70000000000051
episode 900: -55.40000000000048
episode 901: -80.59999999999967
episode 902: -64.40000000000047
episode 903: -47.38128067426504
episode 904: -66.2000000000004
episode 905: -58.10000000000049
episode 906: -60.80000000000054
episode 907: -70.7000000000001
episode 908: -57.200000000000465
episode 909: -65.30000000000048
episode 910: -57.20000000000049
episode 911: -66.20000000000046
episode 912: -62.6000000000005
episode 913: -57.20000000000049
episode 914: -70.70000000000027
episode 915: -47.13374732343962
episode 916: -34.56293297399235
episode 917: -64.40000000000047
episode 918: -66.20000000000044
episode 919: -56.30000000000052
episode 920: -68.9000000000002
episode 921: -59.00000000000049
episode 922: -68.00000000000031
episode 923: -63.5000000000005
episode 924: -55.59406561606035
episode 925: -52.218997514625414
episode 926: -23.316639879659245
episode 927: -88.69999999999942
episode 928: -68.00000000000027
episode 929: -58.100000000000485
episode 930: -61.7000000000005
episode 931: -67.10000000000032
episode 932: -58.10000000000049
episode 933: -59.00000000000052
episode 934: -59.90000000000054
episode 935: -58.10000000000049
episode 936: -61.658405595534084
episode 937: -62.60000000000056
episode 938: -70.69999999999999
episode 939: -59.00000000000053
episode 940: -67.10000000000026
episode 941: -65.30000000000045
episode 942: -57.20000000000051
episode 943: -73.40000000000005
episode 944: -59.00000000000054
episode 945: -65.3000000000004
episode 946: -60.80000000000047
episode 947: -69.80000000000031
episode 948: -63.50000000000051
episode 949: -59.90000000000054
episode 950: -69.80000000000018
episode 951: -63.50000000000052
episode 952: -56.30000000000051
episode 953: -61.700000000000486
episode 954: -67.1000000000003
episode 955: -63.50000000000052
episode 956: -58.100000000000506
episode 957: -60.8000000000005
episode 958: -60.80000000000049
episode 959: -63.50000000000051
episode 960: -63.50000000000053
episode 961: -68.0000000000004
episode 962: -61.70000000000054
episode 963: -71.60000000000016
episode 964: -65.3000000000005
episode 965: -57.20000000000049
episode 966: -70.70000000000016
episode 967: -59.90000000000049
episode 968: -56.300000000000495
episode 969: -52.700000000000486
episode 970: -59.00000000000049
episode 971: -61.70000000000056
episode 972: -55.400000000000475
episode 973: -55.400000000000475
