C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee eg --graphs -m E_G_10000_episodes -d 0.99 -a 0.5 -e 0.002
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 2666: 102.80798804705177
episode 2667: 193.09092434293848
episode 2668: 123.92666737826289
episode 2669: 697.211523747675
episode 2670: 697.211523747675
episode 2671: 697.211523747675
episode 2672: 697.211523747675
episode 2673: 697.211523747675
episode 2674: 737.9657341251921
episode 2675: 697.211523747675
episode 2676: 697.211523747675
episode 2677: 697.211523747675
episode 2678: 483.4312231254631
episode 2679: 702.3624636904218
episode 2680: 687.1529887670087
episode 2681: 697.211523747675
episode 2682: 732.9283341157657
episode 2683: 702.3817748541079
episode 2684: 687.0769588813097
episode 2685: 707.4966199458927
episode 2686: 697.211523747675
episode 2687: 130.43698071847427
episode 2688: 297.48454686496973
episode 2689: 697.211523747675
episode 2690: 697.211523747675
episode 2691: 697.211523747675
episode 2692: 658.5944380476574
episode 2693: 697.211523747675
episode 2694: 824.6570175349565
episode 2695: 697.211523747675
episode 2696: 95.59870608062181
episode 2697: 697.211523747675
episode 2698: 697.211523747675
episode 2699: 697.211523747675
episode 2700: 697.211523747675
episode 2701: 752.9763844201973
episode 2702: 737.8991890244481
episode 2703: 697.211523747675
episode 2704: 697.211523747675
episode 2705: 697.211523747675
episode 2706: 194.43866690940732
episode 2707: 697.211523747675
episode 2708: 697.211523747675
episode 2709: 702.3464396499342
episode 2710: 697.211523747675
episode 2711: 697.211523747675
episode 2712: 707.4661855761802
episode 2713: 697.211523747675
episode 2714: 184.086731664316
episode 2715: 52.56847625421423
episode 2716: 697.211523747675
episode 2717: 697.211523747675
episode 2718: 200.96872887494115
episode 2719: 697.211523747675
episode 2720: 697.211523747675
episode 2721: 697.3117486156525
episode 2722: 743.1019739165114
episode 2723: 227.69704670882535
episode 2724: 697.211523747675
episode 2725: 697.211523747675
episode 2726: 115.01063370127719
episode 2727: 159.24149710476942
episode 2728: 707.4399679178736
episode 2729: 712.5792912861098
episode 2730: 722.7435964518272
episode 2731: 697.211523747675
episode 2732: 697.211523747675
episode 2733: 697.211523747675
episode 2734: 697.211523747675
episode 2735: 524.480200816979
episode 2736: 712.460509289011
episode 2737: 697.211523747675
episode 2738: 359.64142747398
episode 2739: 133.99536173120023
episode 2740: 107.53877463319766
episode 2741: 86.57902366827214
episode 2742: 298.5036245568666
episode 2743: 1363.5926009820657
episode 2744: 1307.5199608928913
episode 2745: 1439.9301014388711
episode 2746: 1363.5926009820657
episode 2747: 1348.168244104335
episode 2748: 460.55983138135247
episode 2749: 258.8742231406771
episode 2750: 263.6174317336361
episode 2751: 258.3800910911938
episode 2752: 565.8570016855459
episode 2753: 715.3419444921534
episode 2754: 133.17276270443605
episode 2755: 602.3938387261948
episode 2756: 267.7136528508912
episode 2757: 267.7136528508912
episode 2758: 267.7136528508912
episode 2759: 267.7136528508912
episode 2760: 268.65809026719364
episode 2761: 266.7151547502118
episode 2762: 268.65809026719364
episode 2763: 333.4347853496612
episode 2764: 311.7444905613284
episode 2765: 268.65809026719364
episode 2766: 332.5347853496612
episode 2767: 268.65809026719364
episode 2768: 263.34578725934705
episode 2769: 115.13336014070694
episode 2770: 31.740353825552063
episode 2771: 142.42458858217546
episode 2772: 225.14288680003725
episode 2773: 104.15488571493925
episode 2774: 103.99203947074353
episode 2775: 215.76917204585487
episode 2776: 91.04043656360317
episode 2777: 255.8615299584323
episode 2778: 32.24435539185413
episode 2779: 46.87504481560301
episode 2780: 36.97190141210514
episode 2781: 47.865617402442076
episode 2782: 78.06331382131121
episode 2783: 190.8683352546959
episode 2784: 215.34697757402202
episode 2785: 141.33371976390313
episode 2786: 161.35285955596882
episode 2787: 121.47050747485957
episode 2788: 314.68087301160705
episode 2789: 144.7749170306942
episode 2790: 156.2292612713231
episode 2791: 114.44112368768003
episode 2792: 142.2583846187968
episode 2793: 103.71639821530951
episode 2794: 77.93662393440039
episode 2795: 55.468298212599386
episode 2796: 63.65097890204977
episode 2797: 96.79949032567194
episode 2798: 30.30856941123544
episode 2799: 197.63471630878684
episode 2800: 312.32669602599924
episode 2801: 382.0328575679862
episode 2802: 188.79026419934073
episode 2803: 28.066578561641066
episode 2804: 310.644931560534
episode 2805: 40.20093043528698
episode 2806: 106.39716176667898
episode 2807: 446.5347643569381
episode 2808: 45.09420700450721
episode 2809: 88.16850155733032
episode 2810: 127.05869769138587
episode 2811: 9.518775536526356
episode 2812: 20.87305846960283
episode 2813: 65.17239155083655
episode 2814: 262.01659362727
episode 2815: 108.88081331040581
episode 2816: 96.41399795028507
episode 2817: 59.44262327364197
episode 2818: 277.3480244270246
episode 2819: 10.516942615293253
episode 2820: 10.516942615293253
episode 2821: 89.4583981778749
episode 2822: 469.85524246660935
episode 2823: 58.06395671333591
episode 2824: 182.30491834679225
episode 2825: 307.4975348329195
episode 2826: 312.39915322135323
episode 2827: 173.87486331137825
episode 2828: 117.33991752905172
episode 2829: 134.82320559595374
episode 2830: 211.91635794298472
episode 2831: 143.39099070357278
episode 2832: 130.41412117105986
episode 2833: 130.09417900567615
episode 2834: 130.99417900567616
episode 2835: 67.68511407395529
episode 2836: 360.3404406357841
episode 2837: 467.653504944568
episode 2838: 432.1218718528036
episode 2839: 513.8553973849083
episode 2840: 366.9463182753349
episode 2841: 434.14420917490867
episode 2842: 57.22463334964444
episode 2843: 428.596140383254
episode 2844: 465.02265888285217
episode 2845: 562.859638936316
episode 2846: 363.09455374516295
episode 2847: 225.29661152864477
episode 2848: 478.7308953169643
episode 2849: 190.2405599612257
episode 2850: 134.36468171906245
episode 2851: 253.91325212106818
episode 2852: 198.5640841540752
episode 2853: 228.83020524439058
episode 2854: 421.73766501413803
episode 2855: 405.1700804930874
episode 2856: 442.95037192153484
episode 2857: 128.20147590189964
episode 2858: 133.35450258085538
episode 2859: 133.35450258085538
episode 2860: 147.10713185184943
episode 2861: 252.15396884690378
episode 2862: 229.83740058797167
episode 2863: 247.81568765090674
episode 2864: 220.99879341819414
episode 2865: 302.6467251754944
episode 2866: 309.0023931260965
episode 2867: 211.0573576887927
episode 2868: 829.1961727363029
episode 2869: 439.747536792008
episode 2870: 456.7055644565484
episode 2871: 430.8755592467603
episode 2872: 338.00094321977025
episode 2873: 232.3927611046524
episode 2874: 364.3015345237897
episode 2875: 246.03022026916878
episode 2876: 246.03022026916878
episode 2877: 247.84612113852302
episode 2878: 369.4995103438242
episode 2879: 319.96603237085316
episode 2880: 277.32926024192926
episode 2881: 246.3002847758465
episode 2882: 246.03022026916878
episode 2883: 319.96603237085316
episode 2884: 293.7142417192118
episode 2885: 245.30386099773878
episode 2886: 252.38880982350742
episode 2887: 242.94125343631205
episode 2888: 1404.0856641477083
episode 2889: 242.04125343631205
episode 2890: 242.04125343631205
episode 2891: 242.04125343631205
episode 2892: 242.04125343631205
episode 2893: 166.4922250809905
episode 2894: 242.9199034879823
episode 2895: 264.53897070396573
episode 2896: 264.53897070396573
episode 2897: 247.51591356448913
episode 2898: 232.1277804915568
episode 2899: 283.38739442998985
episode 2900: 345.6146732534928
episode 2901: 475.9964501191254
episode 2902: 194.223543643469
episode 2903: 135.45837960239606
episode 2904: 194.223543643469
episode 2905: 194.223543643469
episode 2906: 194.223543643469
episode 2907: 194.223543643469
episode 2908: 246.1692939858759
episode 2909: 194.223543643469
episode 2910: 183.5507011651689
episode 2911: 312.85492402808757
episode 2912: 287.37247684841105
episode 2913: 120.78191222024645
episode 2914: 166.70288390606842
episode 2915: 209.38856542550892
episode 2916: 287.7075956479264
episode 2917: 573.650076474163
episode 2918: 252.2183279866481
episode 2919: 169.07182478693187
episode 2920: 169.07182478693187
episode 2921: 169.07182478693187
episode 2922: 61.23576171897918
episode 2923: 216.58624069271616
episode 2924: 153.61329699520604
episode 2925: 158.2417104578969
episode 2926: 153.61329699520604
episode 2927: 158.2417104578969
episode 2928: 414.76337040482326
episode 2929: 424.1632627124073
episode 2930: 506.6788242432213
episode 2931: 414.6900603535857
episode 2932: 424.94935038927804
episode 2933: 418.4850141253293
episode 2934: 585.9548980522616
episode 2935: 424.94935038927804
episode 2936: 573.3841242342528
episode 2937: 424.94935038927804
episode 2938: 424.94935038927804
episode 2939: 545.4185953206769
episode 2940: 547.1174375430951
episode 2941: 424.94935038927804
episode 2942: 494.4324316745394
episode 2943: 492.2655218527367
episode 2944: 424.04935038927806
episode 2945: 424.94935038927804
episode 2946: 182.7954932593848
episode 2947: 122.94180682405803
episode 2948: 128.54280623933906
episode 2949: 368.20352198531316
episode 2950: 128.10843933594748
episode 2951: 146.53308641543674
episode 2952: 187.72513497716406
episode 2953: 469.70634628553125
episode 2954: 209.0602303572296
episode 2955: 188.83108066228
episode 2956: 399.6490808401242
episode 2957: 212.4273747323717
episode 2958: 207.0839069694764
episode 2959: 270.9020714473742
episode 2960: 598.3799849412513
episode 2961: 375.7275660569305
episode 2962: 189.04973897856826
episode 2963: 337.6603485526843
episode 2964: 231.53821356198645
episode 2965: 613.6741252369206
episode 2966: 189.94973897856826
episode 2967: 103.24180006620323
episode 2968: 266.36191815755814
episode 2969: 333.88107463087164
episode 2970: 709.2445293974753
episode 2971: 173.0332735182449
episode 2972: 709.2445293974753
episode 2973: 709.2445293974753
episode 2974: 115.74643553634358
episode 2975: 760.3053645386882
episode 2976: 800.9733980808516
episode 2977: 800.9733980808516
episode 2978: 118.04027057854412
episode 2979: 800.9733980808516
episode 2980: 800.9733980808516
episode 2981: 800.9733980808516
episode 2982: 149.7744525482655
episode 2983: 800.9733980808516
episode 2984: 729.6811068775512
episode 2985: 540.7003399078726
episode 2986: 800.9733980808516
episode 2987: 432.79368375282286
episode 2988: 192.21935199863594
episode 2989: 95.33645481425837
episode 2990: 132.506562385964
episode 2991: 19.085913454573458
episode 2992: 90.91754048793756
episode 2993: 546.9454809387322
episode 2994: 90.87692301726669
episode 2995: 128.5309168789282
episode 2996: 98.44661185149207
episode 2997: 98.44661185149207
episode 2998: 85.04144457037846
episode 2999: 102.4015562916193
episode 3000: 730.3256636816055
episode 3001: 133.44467375168915
episode 3002: 118.06607521720491
episode 3003: 353.2221248111271
episode 3004: 297.8082905416968
episode 3005: 193.8044699616421
episode 3006: 511.8594451646908
episode 3007: 43.50635430067199
episode 3008: 107.97202809671921
episode 3009: 599.0152873033973
episode 3010: 292.5499730176878
episode 3011: 167.34215822187605
episode 3012: 163.57893693797146
episode 3013: 489.1644670015022
episode 3014: 543.3971692060635
episode 3015: 417.07748896906054
episode 3016: 476.3024799401784
episode 3017: 456.9186925979742
episode 3018: 335.1936558435015
episode 3019: 577.0307985435849
episode 3020: 3.8878725196795942
episode 3021: 730.4872515563159
episode 3022: 577.0307985435849
episode 3023: 672.8502984945417
episode 3024: 730.4872515563159
episode 3025: 730.4872515563159
episode 3026: 368.14274588216415
episode 3027: 730.4872515563159
episode 3028: 705.0090577281761
episode 3029: 577.0307985435849
episode 3030: 368.31096952755144
episode 3031: 307.0879808501506
episode 3032: 577.0307985435849
episode 3033: 299.2127222190132
episode 3034: 577.0307985435849
episode 3035: 358.8075333872578
episode 3036: 577.0307985435849
episode 3037: 358.8075333872578
episode 3038: 53.31754393655909
episode 3039: 179.72383102278258
episode 3040: 223.68737859399712
episode 3041: 168.79457375086432
episode 3042: 168.79457375086432
episode 3043: 156.0164710095935
episode 3044: 166.5373109881544
episode 3045: 241.87092189039214
episode 3046: 176.31219163560908
episode 3047: 163.6317971607418
episode 3048: 223.59838823390925
episode 3049: 163.6317971607418
episode 3050: 166.94112790115136
episode 3051: 163.6317971607418
episode 3052: 176.31219163560908
episode 3053: 597.4785763529334
episode 3054: 280.08290455362965
episode 3055: 553.4148035973525
episode 3056: 494.58638642441497
episode 3057: 176.31219163560908
episode 3058: 578.1142347647524
episode 3059: 237.55599422092823
episode 3060: 216.57868654471042
episode 3061: 154.30495816815883
episode 3062: 334.94166505915285
episode 3063: 237.00631104891582
episode 3064: 288.6976997912297
episode 3065: 307.2527374576509
episode 3066: 536.0011696405413
episode 3067: 507.9292685313386
episode 3068: 507.9292685313386
episode 3069: 509.5743430306105
episode 3070: 507.30152864270775
episode 3071: 591.1869332800363
episode 3072: 509.5743430306105
episode 3073: 584.2652315279448
episode 3074: 560.5739673803056
episode 3075: 573.3535025689406
episode 3076: 573.3535025689406
episode 3077: 494.2300743887961
episode 3078: 198.19855054366
episode 3079: 522.4422520489518
episode 3080: 573.3535025689406
episode 3081: 750.6774496398426
episode 3082: 454.78745676072896
episode 3083: 573.3535025689406
episode 3084: 552.6544644938987
episode 3085: 673.0697069211603
episode 3086: 480.03761228465845
episode 3087: 883.2133534150106
episode 3088: 855.3739663038918
episode 3089: 945.792057081605
episode 3090: 883.2133534150106
episode 3091: 883.2133534150106
episode 3092: 883.2133534150106
episode 3093: 584.7509618826658
episode 3094: 214.86588865370854
episode 3095: 214.96888122000374
episode 3096: 227.0587874899004
episode 3097: 214.86588865370854
episode 3098: 214.86588865370854
episode 3099: 255.2974328307962
episode 3100: 333.84416740685083
episode 3101: 209.67777159462187
episode 3102: 287.292029367879
episode 3103: 223.1388011459177
episode 3104: 218.99931899082932
episode 3105: 345.46962725017215
episode 3106: 253.17343326234126
episode 3107: 247.08188186704405
episode 3108: 282.4485728467931
episode 3109: 810.1939236917387
episode 3110: 883.2133534150106
episode 3111: 559.3844688006294
episode 3112: 883.2133534150106
episode 3113: 386.01027447159817
episode 3114: 810.1939236917387
episode 3115: 400.0728951750226
episode 3116: 209.62265306704222
episode 3117: 386.5302134720765
episode 3118: 810.1939236917387
episode 3119: 256.6772697401938
episode 3120: 301.16664292816733
episode 3121: 371.61717972386873
episode 3122: 800.0125759741759
episode 3123: 218.26715033700393
episode 3124: 204.11147657240755
episode 3125: 825.3921902153637
episode 3126: 703.7904489239402
episode 3127: 282.8184976196557
episode 3128: 78.72449610390652
episode 3129: 148.80343539857034
episode 3130: 810.1939236917387
episode 3131: 259.427532021831
episode 3132: 225.36034081320886
episode 3133: 259.7651496507088
episode 3134: 574.9626686259121
episode 3135: 296.82754950634865
episode 3136: 249.0592789666564
episode 3137: 765.7371282094091
episode 3138: 686.3450079918742
episode 3139: 302.5787227308626
episode 3140: 255.20811088477757
episode 3141: 818.7142649164209
episode 3142: 449.2779244390175
episode 3143: 460.12904483347387
episode 3144: 570.1023905848759
episode 3145: 287.2963426294367
episode 3146: 192.1007913272263
episode 3147: 270.65446019601484
episode 3148: 248.24243794504213
episode 3149: 287.2963426294367
episode 3150: 452.64172621640733
episode 3151: 205.9971748829777
episode 3152: 1067.7969392017974
episode 3153: 316.99381404720003
episode 3154: 239.1893338770804
episode 3155: 230.81504963608555
episode 3156: 471.38951913740226
episode 3157: 662.8587109224588
episode 3158: 383.5448546212249
episode 3159: 272.53245928804256
episode 3160: 395.98095360986554
episode 3161: 239.10978549603612
episode 3162: 240.5526858890562
episode 3163: 585.8363649495874
episode 3164: 343.88143537717656
episode 3165: 293.28709990065875
episode 3166: 239.10978549603612
episode 3167: 456.547846161871
episode 3168: 342.9814353771766
episode 3169: 212.92156205643983
episode 3170: 232.38165439795634
episode 3171: 409.5570232312626
episode 3172: 342.9814353771766
episode 3173: 253.07334966698716
episode 3174: 423.1247124782815
episode 3175: 310.5945526252833
episode 3176: 325.0069153787862
episode 3177: 267.1490261517832
episode 3178: 403.12471892571
episode 3179: 266.8880961789553
episode 3180: 233.35413477988703
episode 3181: 247.9366045840728
episode 3182: 281.56055896031097
episode 3183: 252.54440481119568
episode 3184: 251.37168871814757
episode 3185: 268.5547724834945
episode 3186: 172.76288724442506
episode 3187: 256.4558454400257
episode 3188: 256.86332496837395
episode 3189: 286.5317981099494
episode 3190: 374.71280130153536
episode 3191: 597.356361418319
episode 3192: 268.6352518717754
episode 3193: 193.4373669810613
episode 3194: 193.4373669810613
episode 3195: 193.4373669810613
episode 3196: 274.14966567211997
episode 3197: 193.4373669810613
episode 3198: 381.85893351768834
episode 3199: 558.711062656405
episode 3200: 239.43697427047104
episode 3201: 378.1612396141353
episode 3202: 320.8029760860766
episode 3203: 213.73295111940348
episode 3204: 198.11774957148305
episode 3205: 683.6496322782034
episode 3206: 468.9162485167562
episode 3207: 445.38657551441975
episode 3208: 445.26027073716045
episode 3209: 544.144233086522
episode 3210: 690.3371615052607
episode 3211: 411.0520267226668
episode 3212: 377.00792183352945
episode 3213: 307.9635078574831
episode 3214: 463.731324617401
episode 3215: 377.3413081233077
episode 3216: 136.3318920222357
episode 3217: 345.11399292039084
episode 3218: 293.22065053116705
episode 3219: 617.9582927028887
episode 3220: 617.9582927028887
episode 3221: 617.9582927028887
episode 3222: 191.83125079234546
episode 3223: 638.6799846397054
episode 3224: 771.6840936048986
episode 3225: 598.4723296687442
episode 3226: 620.6860478268676
episode 3227: 852.1444177419949
episode 3228: 807.4725811045269
episode 3229: 852.1444177419949
episode 3230: 578.5788420344976
episode 3231: 219.802331179109
episode 3232: 346.4327849718055
episode 3233: 343.0338801906073
episode 3234: 190.05554684478687
episode 3235: 595.8148167755388
episode 3236: 595.8148167755388
episode 3237: 566.1140585382909
episode 3238: 595.8148167755388
episode 3239: 595.8148167755388
episode 3240: 595.8148167755388
episode 3241: 595.8148167755388
episode 3242: 595.8148167755388
episode 3243: 595.8148167755388
episode 3244: 600.5052352840538
episode 3245: 600.5052352840538
episode 3246: 595.8148167755388
episode 3247: 600.5052352840538
episode 3248: 595.8148167755388
episode 3249: 184.12345616765091
episode 3250: 600.5052352840538
episode 3251: 600.7548379102269
episode 3252: 646.1227930209578
episode 3253: 600.5052352840538
episode 3254: 635.0538989212047
episode 3255: 556.6060534235296
episode 3256: 595.8148167755388
episode 3257: 288.6536079577548
episode 3258: 526.9875301995878
episode 3259: 1091.6654206883456
episode 3260: 526.7792737310441
episode 3261: 523.5766606958135
episode 3262: 451.6304448342429
episode 3263: 380.77431910974576
episode 3264: 1009.3305005342572
episode 3265: 512.7098356704379
episode 3266: 486.3459083581981
episode 3267: 527.6387096883833
episode 3268: 514.0715839401374
episode 3269: 766.6541988479787
episode 3270: 633.5273766975444
episode 3271: 518.8470612098499
episode 3272: 625.3295462626195
episode 3273: 492.63779891618395
episode 3274: 633.5273766975444
episode 3275: 638.5989144967959
episode 3276: 620.8118232460281
episode 3277: 633.5273766975444
episode 3278: 620.8118232460281
episode 3279: 209.76013606243873
episode 3280: 595.5809967084809
episode 3281: 515.7668479714982
episode 3282: 894.7151090449233
episode 3283: 973.1311596023007
episode 3284: 943.65458237385
episode 3285: 298.9167131617343
episode 3286: 1171.5188474896163
episode 3287: 1003.7131133015373
episode 3288: 515.5618530099234
episode 3289: 607.0455215915637
episode 3290: 314.35037514996617
episode 3291: 544.111614959175
episode 3292: 666.5027813605984
episode 3293: 640.4544111629801
episode 3294: 217.76007420940368
episode 3295: 649.9015066889309
episode 3296: 649.9015066889309
episode 3297: 649.9015066889309
episode 3298: 608.9230920536637
episode 3299: 646.2690489514304
episode 3300: 743.639545997829
episode 3301: 649.9015066889309
episode 3302: 649.9015066889309
episode 3303: 649.9015066889309
episode 3304: 649.9015066889309
episode 3305: 610.5312916349269
episode 3306: 649.9015066889309
episode 3307: 793.846781241886
episode 3308: 683.9521867359338
episode 3309: 625.4415331497178
episode 3310: 649.9015066889309
episode 3311: 649.9015066889309
episode 3312: 625.5260792967248
episode 3313: 610.5826845409362
episode 3314: 604.9962841971809
episode 3315: 277.14383077433456
episode 3316: 615.384596570668
episode 3317: 640.1130866052981
episode 3318: 239.94655314645652
episode 3319: -42.85951067058172
episode 3320: 649.9015066889309
episode 3321: 649.9015066889309
episode 3322: 649.9015066889309
episode 3323: 649.9015066889309
episode 3324: -14.972737246820953
episode 3325: 649.9015066889309
episode 3326: 649.9015066889309
episode 3327: 649.9015066889309
episode 3328: 649.9015066889309
episode 3329: 99.61152297305347
episode 3330: 623.8328779832946
episode 3331: 474.5339269710955
episode 3332: 748.5863503888777
episode 3333: 311.2471761698092
episode 3334: 577.6394376701785
episode 3335: 327.0777268422454
episode 3336: 766.1187121872014
episode 3337: 362.7578014128819
episode 3338: 256.6797240230387
episode 3339: 731.109083296679
episode 3340: 148.9398333707549
episode 3341: 589.8470520983309
episode 3342: 317.0113752241683
episode 3343: 743.5005010266984
episode 3344: 615.4885335649326
episode 3345: 441.83490493698457
episode 3346: 313.94717616980915
episode 3347: -15.661595553685286
episode 3348: 208.3721452756249
episode 3349: 561.4619189697846
episode 3350: 410.4012124057524
episode 3351: 878.0883603224142
episode 3352: 878.0883603224142
episode 3353: 403.76179248981146
episode 3354: 791.9703294922044
episode 3355: 158.55816343445125
episode 3356: 407.7681589577381
episode 3357: 407.7681589577381
episode 3358: 176.36106684535702
episode 3359: 430.51650630292414
episode 3360: 380.9838521074663
episode 3361: 451.2942413181446
episode 3362: 72.2966851264724
episode 3363: 151.38263664334474
episode 3364: 617.3364784301294
episode 3365: 562.1669258521915
episode 3366: 192.85755729988912
episode 3367: 617.3364784301294
episode 3368: 617.3364784301294
episode 3369: 617.3364784301294
episode 3370: 617.3364784301294
episode 3371: 617.3364784301294
episode 3372: 617.3364784301294
episode 3373: 617.3364784301294
episode 3374: 617.3364784301294
episode 3375: 617.3364784301294
episode 3376: 617.3364784301294
episode 3377: 617.3364784301294
episode 3378: 147.31888594581406
episode 3379: 129.26339733297243
episode 3380: 197.11667046236676
episode 3381: 89.38646621342414
episode 3382: 133.6219656860068
episode 3383: 990.6851360602814
episode 3384: 938.7239169922985
episode 3385: 360.0765895280074
episode 3386: 181.15648887106414
episode 3387: 142.2910330041834
episode 3388: 354.9399843440697
episode 3389: 115.2485161207891
episode 3390: 198.60394316958815
episode 3391: 171.32586777961453
episode 3392: 52.53587443092925
episode 3393: 51.40220221568541
episode 3394: 40.9572337545468
episode 3395: 847.2130575943646
episode 3396: 88.21618345561983
episode 3397: 558.6003535454498
episode 3398: 40.9572337545468
episode 3399: 168.12893413824634
episode 3400: 629.1705020284426
episode 3401: 570.4915672663847
episode 3402: 463.80355576754346
episode 3403: 473.6157960664606
episode 3404: 463.80355576754346
episode 3405: 388.8855606927877
episode 3406: 594.1639734704064
episode 3407: 144.4547374942403
episode 3408: 144.4547374942403
episode 3409: 463.80355576754346
episode 3410: 389.9748404789824
episode 3411: 144.4547374942403
episode 3412: 398.98354866840833
episode 3413: 64.05317968611902
episode 3414: 140.40154844983556
episode 3415: 463.80355576754346
episode 3416: 573.2405971922229
episode 3417: 463.80355576754346
episode 3418: 811.090819662351
episode 3419: 528.127274058248
episode 3420: 463.80355576754346
episode 3421: 463.80355576754346
episode 3422: 470.253842054766
episode 3423: 478.4330145532493
episode 3424: 463.80355576754346
episode 3425: 548.5740943615567
episode 3426: 140.40154844983556
episode 3427: 420.0730649369064
episode 3428: 143.14820377322928
episode 3429: 204.3121694364781
episode 3430: 463.80355576754346
episode 3431: 204.3121694364781
episode 3432: 218.88902958787355
episode 3433: 552.7511923435395
episode 3434: 183.05454287819379
episode 3435: 185.8763549089427
episode 3436: 613.2422930841179
episode 3437: 634.5547359853758
episode 3438: 249.77733327926137
episode 3439: 85.53729415567311
episode 3440: 898.2865286442202
episode 3441: 1035.7246251062074
episode 3442: 277.9127359535948
episode 3443: 264.1398751211363
episode 3444: 777.880543051592
episode 3445: 777.8949579687463
episode 3446: 277.9127359535948
episode 3447: 777.880543051592
episode 3448: 777.880543051592
episode 3449: 408.3025125953487
episode 3450: 101.92795754658152
episode 3451: 573.1374132858482
episode 3452: 152.92717304890715
episode 3453: 245.5681072547303
episode 3454: 588.3064404615479
episode 3455: 534.5837090921212
episode 3456: 848.2090987702367
episode 3457: 519.0242990197553
episode 3458: 883.4188460517752
episode 3459: 213.35920518750268
episode 3460: 186.28050124659183
episode 3461: 185.38050124659182
episode 3462: 186.28050124659183
episode 3463: 213.35920518750268
episode 3464: 222.92253877358596
episode 3465: 564.5119455568367
episode 3466: 213.35920518750268
episode 3467: 414.60683449177264
episode 3468: 112.22034972247594
episode 3469: 9.36447498177786
episode 3470: 439.3791710668367
episode 3471: 85.14653286531824
episode 3472: -24.330968518810863
episode 3473: 443.3323331434483
episode 3474: 7.269172319613412
episode 3475: 115.2211587696628
episode 3476: 115.2211587696628
episode 3477: 44.50570220474914
episode 3478: 51.23312547837268
episode 3479: 115.2211587696628
episode 3480: 363.5081846584446
episode 3481: 608.3430453450965
episode 3482: 600.4800556441747
episode 3483: 747.1156208037787
episode 3484: 1093.2661245054817
episode 3485: 1093.2661245054817
episode 3486: 1093.2661245054817
episode 3487: 120.2806972788991
episode 3488: 1093.2661245054817
episode 3489: 306.8546499777607
episode 3490: 1093.2661245054817
episode 3491: 1062.760501955845
episode 3492: 1093.2661245054817
episode 3493: 1093.2661245054817
episode 3494: 1057.452405926811
episode 3495: 1169.8572693048097
episode 3496: -24.999805104468205
episode 3497: 728.2668020455114
episode 3498: 86.45877782335624
episode 3499: 84.15694169670161
episode 3500: 431.0206844475627
episode 3501: 89.35902186132084
episode 3502: 311.24224201619865
episode 3503: 667.5161473079061
episode 3504: 107.28650734699193
episode 3505: 269.8852720963876
episode 3506: 159.48335815050964
episode 3507: 22.875749549747812
episode 3508: 64.31692396368469
episode 3509: 451.0440412662631
episode 3510: 3.592256567348769
episode 3511: 305.67873766995496
episode 3512: 261.63611571488207
episode 3513: 122.86817033825992
episode 3514: 197.18615585432894
episode 3515: 255.70293999667862
episode 3516: 94.50301765789555
episode 3517: 460.3219329285628
episode 3518: 153.51114074634162
episode 3519: 230.8322465143374
episode 3520: 313.19192082303124
episode 3521: 74.42270081983064
episode 3522: 357.5174414598997
episode 3523: 134.57591931054623
episode 3524: 32.02874377880715
episode 3525: 263.31804109936746
episode 3526: 4.770061594334072
episode 3527: 35.83087596941458
episode 3528: 35.83087596941458
episode 3529: 352.86493510771993
episode 3530: 293.3753217309172
episode 3531: 41.7398068801224
episode 3532: 161.32985414472762
episode 3533: 151.67644935591971
episode 3534: 175.04183147194664
episode 3535: 9.928676041893617
episode 3536: -11.528831252666432
episode 3537: 125.55885056004418
episode 3538: 62.58951092912314
episode 3539: 205.7752913639374
episode 3540: 4.415775013777099
episode 3541: 10.241800396109594
episode 3542: 71.85520626797715
episode 3543: 15.987005456680324
episode 3544: 15.987005456680324
episode 3545: 123.84657173510178
episode 3546: 192.69160432769118
episode 3547: 36.27187337048004
episode 3548: 36.27187337048004
episode 3549: 221.33984440155706
episode 3550: -1.7725948938413667
episode 3551: 1.7671893156568328
episode 3552: 6.565295390954269
episode 3553: -37.14191629347501
episode 3554: 14.085323550287546
episode 3555: -16.57894423496273
episode 3556: 129.7588105226073
episode 3557: 93.60399240118899
episode 3558: 94.64424616975941
episode 3559: 14.104899967402032
episode 3560: 71.3356709875585
episode 3561: 116.41973414282691
episode 3562: 93.08260643322433
episode 3563: 18.916342076042035
episode 3564: 227.90408772207286
episode 3565: 162.31315913004877
episode 3566: 179.81618456001175
episode 3567: 156.2098868116291
episode 3568: 944.4454765134259
episode 3569: 236.9210866370753
episode 3570: 341.176332292744
episode 3571: 233.4635310038018
episode 3572: 676.534839880046
episode 3573: 216.58646310242563
episode 3574: 82.4413945506907
episode 3575: 60.356854845829965
episode 3576: 234.59101277036248
episode 3577: 343.0847711617469
episode 3578: 345.1027092457074
episode 3579: 96.37837738422512
episode 3580: 126.08251342401013
episode 3581: 127.77238065986293
episode 3582: 654.0026169418791
episode 3583: 242.7468307207479
episode 3584: 132.55876206489557
episode 3585: 258.98352147010564
episode 3586: 105.21275980084009
episode 3587: 54.149445005393126
episode 3588: 46.03058972817226
episode 3589: 51.09767683723989
episode 3590: 83.41629243003277
