C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee eg --graphs -m E_G_750_maxreward2 -d 0.99 -a 0.5 -e 0.002 --maxreward 750
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 406: -30.10899286980832
episode 407: -43.12630304916201
episode 408: 1035.9943523853774
episode 409: 341.6967522187524
episode 410: 74.66050636906287
episode 411: -29.83521859032597
episode 412: -35.0585438759666
episode 413: -51.0747467706388
episode 414: 783.6779284310418
episode 415: 980.0069728103755
episode 416: 1478.3889918783234
episode 417: 1219.5247273232974
episode 418: 1268.67995908001
episode 419: -17.899128753184463
episode 420: 312.546313888032
episode 421: -33.37790485114657
episode 422: 577.9713863671045
episode 423: 418.86637952802033
episode 424: 41.577134697164695
episode 425: -26.245838113928595
episode 426: -25.080923390649268
episode 427: -36.47788090532281
episode 428: 250.46559017938458
episode 429: -37.73944156450827
episode 430: 945.9370255893409
episode 431: 229.8689483384618
episode 432: 1066.2712393396628
episode 433: 163.81631994529567
episode 434: 720.2688617495741
episode 435: -34.99567432474708
episode 436: -36.07034729665704
episode 437: -39.09211727983566
episode 438: -56.300000000000466
episode 439: -41.896536637330186
episode 440: 106.90002451384164
episode 441: 10.98937806145627
episode 442: 4.602068856194101
episode 443: -57.2000000000005
episode 444: 65.15990249069505
episode 445: -34.887182243278595
episode 446: -42.308692027758454
episode 447: 189.6893766697443
episode 448: -43.299149600170516
episode 449: 332.5364249250324
episode 450: 265.81087788709675
episode 451: 273.28137955189175
episode 452: 76.03369723329283
episode 453: -42.66438982393273
episode 454: 161.62884629487078
episode 455: -45.47436707741919
episode 456: 7.0236051364637015
episode 457: -21.156920029568376
episode 458: -54.5000000000005
episode 459: 133.28372381373524
episode 460: 584.8409501553768
episode 461: 56.303923682232366
episode 462: -29.405187434201412
episode 463: -36.07892332623642
episode 464: 1392.9828828591671
episode 465: 830.5368800318087
episode 466: -30.84085900695694
episode 467: 1525.6466591654828
episode 468: -52.70000000000047
episode 469: 477.26708971478837
episode 470: 123.42731686541052
episode 471: 101.52692626054825
episode 472: 729.1885080046309
episode 473: 284.5897101949365
episode 474: 46.03365132164621
episode 475: 425.16431862190683
episode 476: 656.3893316089624
episode 477: -43.2194540026964
episode 478: -30.25575517541343
episode 479: -50.90000000000045
episode 480: 1458.080532376075
episode 481: 606.9103985431386
episode 482: -52.99676021058699
episode 483: 800.7512591439223
episode 484: -46.45721606351772
episode 485: 229.2650910675327
episode 486: 653.9992283288174
episode 487: -28.4916729624385
episode 488: 895.16133779474
episode 489: 1106.5289404787616
episode 490: 69.4983854163139
episode 491: 987.1872490119767
episode 492: 375.37002927199
episode 493: -2.83863185573974
episode 494: 160.03827557768565
episode 495: 1.572812583909486
episode 496: 211.89589728131932
episode 497: 939.2611666078625
episode 498: -42.75963780670416
episode 499: 235.74859483576182
episode 500: -35.26733605100873
episode 501: 232.23457790008948
episode 502: 331.91001782847417
episode 503: -25.900198652778226
episode 504: -41.691250224430895
episode 505: -21.0541618576527
episode 506: -29.701297405887686
episode 507: 286.55691395019187
episode 508: 422.62594098047623
episode 509: -41.95878094705412
episode 510: -48.295919207843205
episode 511: 958.7729651629187
episode 512: 286.44354709186723
episode 513: 260.3303640160914
episode 514: 489.0116051854793
episode 515: -45.169708665500536
episode 516: -43.737434115884184
episode 517: 491.61924593529
episode 518: 27.59910765726189
episode 519: -44.30884006826116
episode 520: -27.534217605929367
episode 521: -39.249998792532104
episode 522: -48.67471672863052
episode 523: -46.813292074290665
episode 524: 650.8228488183861
episode 525: -54.50000000000048
episode 526: 1141.631807001953
episode 527: 1186.4699373240614
episode 528: 961.4342321433237
episode 529: 548.387196600562
episode 530: 254.64737709226932
episode 531: -36.29234845615409
episode 532: -40.69773779886328
episode 533: 106.94528198627249
episode 534: 10.979191740689975
episode 535: 295.4178802961207
episode 536: 110.32577422504143
episode 537: -51.40819636211169
episode 538: -36.94867269996474
episode 539: 624.0235993808658
episode 540: -41.651183996602875
episode 541: 66.19501151320972
episode 542: 59.034557661234615
episode 543: -37.2081597269291
episode 544: -43.09229939355091
episode 545: 567.0852247792736
episode 546: 814.1969801980773
episode 547: -45.40556271515609
episode 548: 209.38260855834613
episode 549: -17.882764077210012
episode 550: -30.393111587854634
episode 551: -2.071947734620897
episode 552: 258.09176625064055
episode 553: -9.901076119871737
episode 554: -21.41853473093212
episode 555: -12.922211075127498
episode 556: 120.20386721518851
episode 557: 200.54646172585964
episode 558: 47.54569513718207
episode 559: -50.20110076254248
episode 560: -48.54186036729273
episode 561: -46.592254599636576
episode 562: -53.600000000000485
episode 563: 50.65786397604893
episode 564: 249.7919151168439
episode 565: 15.43610027495819
episode 566: -49.15556164635476
episode 567: -36.303710207883064
episode 568: -37.39439113898305
episode 569: -45.74316001878698
episode 570: 146.5817125132233
episode 571: -41.795057218941885
episode 572: -25.108965504017906
episode 573: 432.8618924770484
episode 574: 710.9273890826721
episode 575: 297.6952488388427
episode 576: -27.947900497659024
episode 577: -42.639135186606495
episode 578: -40.74218985478474
episode 579: 872.9413845557791
episode 580: 369.25737086553266
episode 581: -45.607121563009585
episode 582: -32.62728222703099
episode 583: -48.87102532472969
episode 584: -19.00107602322027
episode 585: -38.17816994536972
episode 586: -33.37982334909368
episode 587: -40.51875610223545
episode 588: -28.429259319127453
episode 589: 646.5523106393678
episode 590: -32.60086794797936
episode 591: -11.352081063094841
episode 592: -42.81181359165437
episode 593: -45.315784547751925
episode 594: -31.90852702330784
episode 595: 352.621125109761
episode 596: -6.953738832419101
episode 597: 411.9396907128862
episode 598: -45.64635951532677
episode 599: -12.765166198731984
episode 600: -44.29109369901307
episode 601: 461.0953697980732
episode 602: -35.617218458387796
episode 603: -38.02833354097111
episode 604: -38.10447212035049
episode 605: -33.40629447170393
episode 606: 213.12420323855144
episode 607: -39.40752470994828
episode 608: 151.75582603939765
episode 609: 677.567337719646
episode 610: 23.29897628444561
episode 611: 15.348907298229173
episode 612: -42.73543609634117
episode 613: -38.662160383867736
episode 614: -30.920790590464364
episode 615: -44.392508071134344
episode 616: -40.26345111456035
episode 617: -36.348587834077804
episode 618: -23.6053520947241
episode 619: -39.52375253464458
episode 620: 77.68778114613619
episode 621: 76.84050618970035
episode 622: 899.1057193734822
episode 623: -36.60252151092418
episode 624: 222.51696429008177
episode 625: -42.69537858308115
episode 626: -43.11461201916511
episode 627: -2.49327193389597
episode 628: -4.033066489245063
episode 629: 1082.7328809027613
episode 630: -38.58244787824483
episode 631: 276.48499153088926
episode 632: 9.273754532366507
episode 633: 389.45702164988774
episode 634: -36.46974586894549
episode 635: -31.575772333662176
episode 636: -29.363465018179816
episode 637: -39.7043490570927
episode 638: -34.33433873750906
episode 639: 54.440861073868525
episode 640: -21.578920503167037
episode 641: -44.61989942695767
episode 642: 914.7039083221329
episode 643: -25.175078024411462
episode 644: -30.379290844022528
episode 645: -40.086749931970395
episode 646: 29.564926056588106
episode 647: 81.21059694209788
episode 648: -33.43852986047273
episode 649: -32.022248582313814
episode 650: -36.66033174182461
episode 651: -21.038815622867965
episode 652: -20.51332671448855
episode 653: 83.67660846335369
episode 654: -36.29755343144966
episode 655: -40.08980354171746
episode 656: -33.82841476610262
episode 657: -31.3137994082161
episode 658: -26.187978553868533
episode 659: 396.55747952924645
episode 660: -17.0180469574855
episode 661: 119.67006559000745
episode 662: -5.590210672824268
episode 663: -38.99440377933421
episode 664: -8.971549587580837
episode 665: -33.9304692565321
episode 666: 494.84314944981537
episode 667: 100.4035132037947
episode 668: 286.01631173200855
episode 669: 309.43714476458564
episode 670: 365.9830866626251
episode 671: 66.49138575136814
episode 672: -8.902391560066922
episode 673: 605.7065397003153
episode 674: 757.2057802259351
episode 675: -39.430111864949055
episode 676: 433.5678681665275
episode 677: 35.47651641686023
episode 678: 198.52560473315938
episode 679: 1428.6115680010885
episode 680: -30.000710784882195
episode 681: -1.7628194999023623
episode 682: -21.2286378044653
episode 683: 25.207552692452964
episode 684: 60.37292325684776
episode 685: -48.07649091709642
episode 686: -33.16962069248673
episode 687: 296.4361486917521
episode 688: 306.41631997970705
episode 689: -38.9080579597955
episode 690: 875.1184242499438
episode 691: -0.7867766909590923
episode 692: 1043.449280195261
