C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee sf --graphs -m softmax_train -d 0.99 -a 0.5 -e 0.002
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 1807: -62.60000000000055
episode 1808: -70.70000000000023
episode 1809: -68.90000000000029
episode 1810: -12.736935707115556
episode 1811: -59.00000000000049
episode 1812: 49.12072395254194
episode 1813: 327.6966225785346
episode 1814: -66.20000000000041
episode 1815: -59.000000000000526
episode 1816: -23.39309296278336
episode 1817: -73.40000000000013
episode 1818: 63.23455178130541
episode 1819: -58.100000000000506
episode 1820: -63.500000000000554
episode 1821: -57.20000000000051
episode 1822: -60.8000000000005
episode 1823: -69.80000000000021
episode 1824: -64.40000000000046
episode 1825: -57.20000000000053
episode 1826: -73.40000000000013
episode 1827: 37.82135908350507
episode 1828: -60.80000000000049
episode 1829: -63.50000000000051
episode 1830: -59.9000000000005
episode 1831: -59.62314817903621
episode 1832: -59.0000000000005
episode 1833: -59.90000000000057
episode 1834: -81.49999999999983
episode 1835: -59.90000000000054
episode 1836: -50.69938786083624
episode 1837: -71.60000000000008
episode 1838: -60.8000000000005
episode 1839: -68.90000000000026
episode 1840: -51.78089487668924
episode 1841: -55.4000000000005
episode 1842: -51.00159382667327
episode 1843: -53.60000000000048
episode 1844: -68.90000000000028
episode 1845: 451.60388520469644
episode 1846: -52.597422146883375
episode 1847: -57.20000000000051
episode 1848: -57.20000000000053
episode 1849: -69.80000000000013
episode 1850: -64.40000000000045
episode 1851: 124.29769759709939
episode 1852: -67.10000000000038
episode 1853: -79.69999999999942
episode 1854: -63.50000000000047
episode 1855: -68.9000000000002
episode 1856: -76.1000000000001
episode 1857: -64.40000000000052
episode 1858: -46.28738084932426
episode 1859: -61.70000000000055
episode 1860: -68.90000000000028
episode 1861: -59.900000000000475
episode 1862: -65.30000000000038
episode 1863: 30.243405521811674
episode 1864: -67.10000000000036
episode 1865: -68.00000000000028
episode 1866: -82.39999999999961
episode 1867: -60.80000000000054
episode 1868: 70.00358316385356
episode 1869: -66.20000000000036
episode 1870: 189.353509336335
episode 1871: -58.100000000000506
episode 1872: 55.381700707743725
episode 1873: -44.45199099991123
episode 1874: -55.400000000000475
episode 1875: 274.85204821076223
episode 1876: -57.20000000000048
episode 1877: -63.50000000000055
episode 1878: -78.79999999999966
episode 1879: -46.51505543989819
episode 1880: 268.3093941074485
episode 1881: 264.669828039763
episode 1882: -12.468926041163982
episode 1883: -61.70000000000048
episode 1884: -58.10000000000052
episode 1885: -24.53000235297213
episode 1886: -65.3000000000005
episode 1887: -71.60000000000011
episode 1888: -42.424724029820666
episode 1889: -68.00000000000031
episode 1890: -64.40000000000045
episode 1891: -59.00000000000051
episode 1892: -75.19999999999982
episode 1893: -60.8000000000005
episode 1894: -68.9000000000001
episode 1895: -58.10000000000047
episode 1896: -57.20000000000049
episode 1897: -58.10000000000049
episode 1898: -57.20000000000047
episode 1899: -59.00000000000052
episode 1900: -16.058027477992365
episode 1901: -62.600000000000485
episode 1902: -57.200000000000465
episode 1903: -53.60000000000047
episode 1904: -67.10000000000034
episode 1905: -76.99999999999991
episode 1906: -66.2000000000004
episode 1907: 75.27939806285028
episode 1908: 30.654247359116663
episode 1909: -59.00000000000054
episode 1910: -56.300000000000495
episode 1911: -66.20000000000036
episode 1912: -61.70000000000052
episode 1913: -57.20000000000049
episode 1914: -53.61974244841027
episode 1915: 8.944520696585034
episode 1916: -60.800000000000516
episode 1917: -59.00000000000052
episode 1918: 313.37684308419045
episode 1919: 220.75465969661852
episode 1920: 354.13844817267216
episode 1921: 484.30782549330206
episode 1922: 176.3840547183644
episode 1923: -62.6000000000005
episode 1924: -63.50000000000052
episode 1925: -48.56322173260054
episode 1926: -63.50000000000054
episode 1927: -66.20000000000032
episode 1928: -60.80000000000054
episode 1929: -61.700000000000536
episode 1930: -62.600000000000485
episode 1931: -55.400000000000475
episode 1932: -57.20000000000048
episode 1933: -59.9000000000005
episode 1934: -62.60000000000052
episode 1935: -65.30000000000051
episode 1936: -69.80000000000022
episode 1937: 103.40336679269677
episode 1938: -68.00000000000033
episode 1939: -66.20000000000046
episode 1940: -56.300000000000495
episode 1941: -56.30000000000048
episode 1942: -63.500000000000526
episode 1943: -59.9000000000005
episode 1944: -70.70000000000013
episode 1945: -50.66466208081522
episode 1946: -58.100000000000534
episode 1947: -64.40000000000053
episode 1948: -59.90000000000049
episode 1949: -60.80000000000053
episode 1950: -54.28343112299416
episode 1951: -62.60000000000053
episode 1952: -63.50000000000048
episode 1953: -73.40000000000012
episode 1954: 554.6777669339509
episode 1955: -57.20000000000047
episode 1956: 200.21284820268667
episode 1957: -63.50000000000055
episode 1958: -59.00000000000052
episode 1959: -64.40000000000049
episode 1960: -68.90000000000028
episode 1961: -59.00000000000049
episode 1962: -65.30000000000047
episode 1963: -53.60000000000048
episode 1964: -64.40000000000052
episode 1965: -63.500000000000526
episode 1966: -51.13814268887157
episode 1967: -69.80000000000027
episode 1968: -58.10000000000049
episode 1969: -68.00000000000037
episode 1970: -59.000000000000526
episode 1971: -63.50000000000056
episode 1972: -64.4000000000005
episode 1973: -59.000000000000504
episode 1974: -59.000000000000476
episode 1975: -69.80000000000021
episode 1976: 56.62392697427998
episode 1977: -63.5000000000005
episode 1978: -54.50000000000047
episode 1979: -62.60000000000055
episode 1980: -68.00000000000036
episode 1981: -68.00000000000036
episode 1982: 273.68726471891716
episode 1983: -70.70000000000005
episode 1984: -67.10000000000036
episode 1985: 4.897106594306484
episode 1986: -31.527141598340844
episode 1987: -67.10000000000029
episode 1988: -56.30000000000047
episode 1989: -60.734220053505304
episode 1990: -64.40000000000055
episode 1991: -54.50000000000048
episode 1992: -59.00000000000049
episode 1993: -57.20000000000049
episode 1994: -65.3000000000004
episode 1995: 61.54015639311295
episode 1996: -52.700000000000486
episode 1997: -59.000000000000476
episode 1998: -59.00000000000052
episode 1999: -72.5000000000002
episode 2000: -57.20000000000051
episode 2001: -66.20000000000043
episode 2002: 82.38842611310912
episode 2003: -68.00000000000028
episode 2004: -61.70000000000049
episode 2005: -59.000000000000476
episode 2006: -68.00000000000028
episode 2007: -57.20000000000048
episode 2008: 208.57149094116218
episode 2009: -61.700000000000486
episode 2010: -55.400000000000496
episode 2011: -48.94826531047866
episode 2012: -77.00000000000003
episode 2013: -84.19999999999924
episode 2014: -56.79036836720734
episode 2015: -64.40000000000049
episode 2016: -50.61400844885539
episode 2017: -58.10000000000049
episode 2018: -65.30000000000044
episode 2019: -65.30000000000038
episode 2020: -56.273477939141365
episode 2021: -59.00000000000052
episode 2022: -66.20000000000041
episode 2023: -55.400000000000446
episode 2024: -55.400000000000496
episode 2025: -58.10000000000048
episode 2026: -75.19999999999995
episode 2027: -58.100000000000506
episode 2028: -42.84415166162403
episode 2029: -59.900000000000524
episode 2030: -58.100000000000506
episode 2031: 74.40959950103787
episode 2032: -75.20000000000005
episode 2033: -46.834178649106306
episode 2034: -67.10000000000032
episode 2035: -65.3000000000004
episode 2036: -64.40000000000052
episode 2037: -49.83484976254986
episode 2038: -77.89999999999972
episode 2039: -76.1000000000002
episode 2040: 6.840510864549859
episode 2041: -63.50000000000051
episode 2042: -61.70000000000052
episode 2043: -58.10000000000049
episode 2044: -62.60000000000052
episode 2045: -61.7000000000005
episode 2046: -60.8000000000005
episode 2047: -68.90000000000033
episode 2048: -59.900000000000496
episode 2049: -57.20000000000049
episode 2050: -57.20000000000049
episode 2051: 288.76285297309363
episode 2052: -73.40000000000012
episode 2053: -62.60000000000056
episode 2054: -59.90000000000051
episode 2055: -60.80000000000056
episode 2056: -59.00000000000049
episode 2057: -72.50000000000003
episode 2058: -64.40000000000055
episode 2059: -61.700000000000514
episode 2060: -58.10000000000049
episode 2061: 315.805723487783
episode 2062: -62.60000000000057
episode 2063: -28.81429811871744
episode 2064: -59.9000000000005
episode 2065: -80.59999999999982
episode 2066: -80.59999999999948
episode 2067: -65.30000000000044
episode 2068: -60.80000000000053
episode 2069: -72.5
episode 2070: -62.6000000000005
episode 2071: -56.30000000000048
episode 2072: -59.000000000000504
episode 2073: -58.10000000000054
episode 2074: -61.70000000000052
episode 2075: -65.30000000000045
episode 2076: -76.09999999999985
episode 2077: -68.00000000000031
episode 2078: -57.20000000000049
episode 2079: -57.20000000000052
episode 2080: -61.70000000000053
episode 2081: -37.95718257152686
episode 2082: -58.100000000000506
episode 2083: -67.10000000000036
episode 2084: -56.300000000000516
episode 2085: -61.700000000000514
episode 2086: -19.676046742309513
episode 2087: -65.30000000000045
episode 2088: -63.500000000000554
episode 2089: -65.30000000000042
episode 2090: -56.300000000000495
episode 2091: -57.20000000000049
episode 2092: -57.20000000000052
episode 2093: -61.700000000000486
episode 2094: -59.90000000000052
episode 2095: -70.70000000000022
episode 2096: -64.40000000000052
episode 2097: -60.800000000000516
episode 2098: -59.00000000000049
episode 2099: -62.60000000000056
episode 2100: -58.10000000000049
episode 2101: 79.35156175928711
episode 2102: -35.10879708199564
episode 2103: -56.30000000000048
episode 2104: -48.91469404601928
episode 2105: -62.60000000000051
episode 2106: -68.90000000000029
episode 2107: -65.30000000000048
episode 2108: -59.900000000000475
episode 2109: -59.90000000000049
episode 2110: -59.90000000000054
episode 2111: 75.99401771725847
episode 2112: -57.20000000000051
episode 2113: -61.7000000000005
episode 2114: 101.44027625483953
episode 2115: -55.40000000000046
episode 2116: -59.9000000000005
episode 2117: -58.725172511888246
episode 2118: -66.20000000000043
episode 2119: -57.20000000000048
episode 2120: -66.20000000000037
episode 2121: -59.0000000000005
episode 2122: -68.00000000000028
episode 2123: -57.20000000000051
episode 2124: -67.10000000000046
episode 2125: -61.70000000000053
episode 2126: -65.30000000000045
episode 2127: -67.1000000000004
episode 2128: -66.20000000000041
episode 2129: -67.10000000000032
episode 2130: -67.10000000000048
episode 2131: -59.00000000000049
episode 2132: -68.90000000000029
episode 2133: -56.300000000000495
episode 2134: -34.53778803161644
episode 2135: -67.1000000000004
episode 2136: -61.70000000000052
episode 2137: -69.80000000000025
episode 2138: -73.39999999999995
episode 2139: -46.64026105589147
episode 2140: -59.90000000000054
episode 2141: -67.10000000000036
episode 2142: -63.50000000000057
episode 2143: -59.90000000000054
episode 2144: -60.80000000000056
episode 2145: 188.3695021921789
episode 2146: 298.17096262253443
episode 2147: 33.78452108052376
episode 2148: -63.50000000000053
episode 2149: -57.20000000000048
episode 2150: -58.100000000000485
episode 2151: -66.20000000000053
episode 2152: -62.60000000000049
episode 2153: -59.00000000000051
episode 2154: -62.6000000000005
episode 2155: -71.60000000000008
episode 2156: -59.000000000000554
episode 2157: -73.39999999999998
episode 2158: -67.10000000000034
episode 2159: -65.30000000000048
episode 2160: -65.30000000000044
episode 2161: -59.0000000000005
episode 2162: -66.2000000000004
episode 2163: -61.70000000000056
episode 2164: -68.90000000000019
episode 2165: -65.30000000000048
episode 2166: -42.77991146178979
episode 2167: -63.5000000000005
episode 2168: -56.300000000000495
episode 2169: -54.39620709677295
episode 2170: -68.00000000000037
episode 2171: -62.60000000000055
episode 2172: -64.4000000000005
episode 2173: -60.800000000000594
episode 2174: -57.2000000000005
episode 2175: -63.50000000000053
episode 2176: -63.50000000000055
episode 2177: -52.70000000000048
episode 2178: -59.000000000000455
episode 2179: -58.10000000000047
episode 2180: -68.00000000000033
episode 2181: 625.3103408668003
episode 2182: -67.10000000000045
episode 2183: -72.49999999999997
episode 2184: 13.731593100232162
episode 2185: -71.60000000000015
episode 2186: -64.4000000000005
episode 2187: -68.00000000000041
episode 2188: -28.73655024349235
episode 2189: -58.10000000000052
episode 2190: -56.30000000000048
episode 2191: -53.17001332481844
episode 2192: -58.10000000000048
episode 2193: -59.90000000000052
episode 2194: -59.90000000000052
episode 2195: -61.700000000000536
episode 2196: -66.20000000000033
episode 2197: -64.40000000000045
episode 2198: 8.464628992153584
episode 2199: -72.50000000000009
episode 2200: -46.781512932293005
episode 2201: -69.8000000000002
episode 2202: -57.20000000000047
episode 2203: 380.889633080135
episode 2204: -59.90000000000049
episode 2205: 431.37093803958305
episode 2206: -33.32208166641775
episode 2207: -63.50000000000053
episode 2208: -63.50000000000055
episode 2209: -66.20000000000046
episode 2210: -63.50000000000062
episode 2211: -58.10000000000049
episode 2212: -61.7000000000005
episode 2213: 12.863904692758068
episode 2214: -64.40000000000053
episode 2215: -63.50000000000052
episode 2216: -64.40000000000046
episode 2217: 34.694679208566455
episode 2218: -56.300000000000466
episode 2219: -54.67153462476616
episode 2220: -68.0000000000004
episode 2221: -59.9000000000005
episode 2222: -58.10000000000047
episode 2223: -60.80000000000056
episode 2224: -57.20000000000051
episode 2225: -58.10000000000048
episode 2226: -57.2000000000005
episode 2227: -74.29999999999987
episode 2228: -80.59999999999975
episode 2229: 187.30859994876485
episode 2230: -63.5000000000005
episode 2231: -55.40000000000048
episode 2232: 300.9592424256136
episode 2233: -71.60000000000014
episode 2234: -38.74693197876601
episode 2235: -30.633130864339556
episode 2236: -63.50000000000051
episode 2237: 20.402616520988868
episode 2238: -58.10000000000049
episode 2239: -68.00000000000041
episode 2240: 221.03660142546275
episode 2241: -62.5564945965576
episode 2242: -64.40000000000047
episode 2243: -57.20000000000049
episode 2244: -65.30000000000052
episode 2245: -70.70000000000017
episode 2246: -2.551261051588114
episode 2247: -67.10000000000036
episode 2248: -59.90000000000048
episode 2249: -54.50000000000047
episode 2250: -61.700000000000536
episode 2251: -57.20000000000051
episode 2252: -55.400000000000524
episode 2253: -57.20000000000051
episode 2254: -59.9000000000005
episode 2255: -57.200000000000486
episode 2256: -61.7000000000005
episode 2257: -59.000000000000476
episode 2258: -66.20000000000039
episode 2259: 182.85408006796206
episode 2260: -68.00000000000038
episode 2261: -67.10000000000032
episode 2262: -62.60000000000055
episode 2263: -66.20000000000043
episode 2264: -59.00000000000052
episode 2265: -66.20000000000046
episode 2266: -62.600000000000485
episode 2267: -58.10000000000052
episode 2268: -72.50000000000016
episode 2269: -64.40000000000045
episode 2270: -65.30000000000045
episode 2271: -63.50000000000051
episode 2272: -56.30000000000052
episode 2273: -63.500000000000455
episode 2274: -75.20000000000006
episode 2275: -58.10000000000048
episode 2276: -65.30000000000048
episode 2277: -35.866372830389544
episode 2278: 5.2745607931369545
episode 2279: -72.50000000000016
episode 2280: -61.700000000000564
episode 2281: -57.200000000000486
episode 2282: -63.5000000000006
episode 2283: -56.30000000000048
episode 2284: -59.00000000000047
episode 2285: -61.70000000000052
episode 2286: -63.50000000000051
episode 2287: -74.30000000000022
episode 2288: -1.9477786325638844
episode 2289: -69.80000000000021
episode 2290: -67.10000000000032
episode 2291: -61.70000000000054
episode 2292: -73.40000000000016
episode 2293: -67.10000000000028
episode 2294: -66.2000000000004
episode 2295: -60.800000000000495
episode 2296: -72.50000000000007
episode 2297: 250.2920429607565
episode 2298: -62.60000000000053
episode 2299: -46.81642003321589
episode 2300: -55.40000000000048
episode 2301: -63.50000000000053
episode 2302: -66.20000000000041
episode 2303: -67.10000000000039
episode 2304: -61.700000000000536
episode 2305: -76.09999999999974
episode 2306: -65.30000000000047
episode 2307: -63.5000000000005
episode 2308: -68.90000000000023
episode 2309: -63.50000000000052
episode 2310: -61.70000000000049
episode 2311: -61.70000000000054
episode 2312: -63.50000000000053
episode 2313: -59.90000000000053
episode 2314: -68.9000000000004
episode 2315: -54.5000000000005
episode 2316: -59.90000000000049
episode 2317: -61.70000000000047
episode 2318: -59.90000000000055
episode 2319: -71.60000000000005
episode 2320: -62.600000000000485
episode 2321: -58.100000000000506
episode 2322: -58.10000000000049
episode 2323: -61.7000000000005
episode 2324: -70.70000000000014
episode 2325: -60.8000000000005
episode 2326: -66.20000000000044
episode 2327: -61.700000000000514
episode 2328: -57.20000000000051
episode 2329: -62.60000000000055
episode 2330: -64.40000000000053
episode 2331: -53.671802184489955
episode 2332: -66.2000000000004
episode 2333: -57.200000000000486
episode 2334: -61.70000000000053
episode 2335: 145.0251548768227
episode 2336: -59.9000000000005
episode 2337: -59.900000000000524
episode 2338: -59.000000000000476
episode 2339: -58.10000000000049
episode 2340: -61.70000000000056
episode 2341: -72.50000000000011
episode 2342: -54.50000000000051
episode 2343: -63.50000000000057
episode 2344: -66.2000000000004
episode 2345: -62.60000000000056
episode 2346: -66.2000000000004
episode 2347: -56.30000000000048
episode 2348: -59.9000000000005
episode 2349: -71.60000000000022
episode 2350: -75.19999999999989
episode 2351: -63.50000000000053
episode 2352: -57.200000000000514
episode 2353: 217.26976703672923
episode 2354: -62.60000000000057
episode 2355: -0.26673851641243435
episode 2356: -66.2000000000004
episode 2357: -58.100000000000506
episode 2358: 931.2281154111635
episode 2359: -65.30000000000048
episode 2360: -51.88510604846699
episode 2361: 108.9019819392134
episode 2362: -71.60000000000011
episode 2363: -57.20000000000049
episode 2364: 96.84691688714588
episode 2365: -65.30000000000041
episode 2366: -65.30000000000052
episode 2367: -60.80000000000049
episode 2368: -68.00000000000038
episode 2369: 227.3561933978127
episode 2370: 152.94746264811633
episode 2371: 201.90296951159854
episode 2372: -60.80000000000056
episode 2373: 273.99139209238734
episode 2374: 319.38573562894317
episode 2375: -36.308299947551546
episode 2376: -58.100000000000456
episode 2377: -57.20000000000048
episode 2378: -36.79392688476779
episode 2379: 2.7325828416718516
episode 2380: -68.90000000000035
episode 2381: 261.7311193589316
episode 2382: -72.49999999999994
episode 2383: 539.921203289072
episode 2384: -64.40000000000047
episode 2385: -57.20000000000049
episode 2386: -60.80000000000054
episode 2387: -61.700000000000536
episode 2388: 236.26765649004835
episode 2389: -57.20000000000054
episode 2390: 362.66235860139926
episode 2391: -61.7000000000005
episode 2392: 131.26033005359383
episode 2393: -63.5000000000005
episode 2394: 148.4158305173791
episode 2395: -62.60000000000051
episode 2396: -59.90000000000049
episode 2397: -67.10000000000038
episode 2398: -53.60000000000048
episode 2399: -54.84320143698886
episode 2400: 71.88029106251086
episode 2401: -32.81019528579123
episode 2402: -60.80000000000052
episode 2403: -63.50000000000057
episode 2404: -65.30000000000041
episode 2405: -71.60000000000011
episode 2406: -67.10000000000034
episode 2407: -62.60000000000049
episode 2408: -16.382495245346362
episode 2409: -39.481554838595535
episode 2410: -58.10000000000049
episode 2411: -65.30000000000052
episode 2412: 235.02332608369784
episode 2413: -64.40000000000046
episode 2414: -76.10000000000012
episode 2415: -79.69999999999955
episode 2416: -68.00000000000036
episode 2417: -57.20000000000048
episode 2418: -72.50000000000004
episode 2419: -55.400000000000496
episode 2420: -70.70000000000012
episode 2421: 818.8904584391894
episode 2422: 612.8694214672274
episode 2423: -78.79999999999967
episode 2424: -63.50000000000053
episode 2425: -67.10000000000039
episode 2426: -68.00000000000038
episode 2427: -72.50000000000004
episode 2428: -52.6693357789147
episode 2429: -57.20000000000049
episode 2430: 270.6034409506636
episode 2431: -53.60000000000048
episode 2432: -58.10000000000053
episode 2433: 132.30211720042317
episode 2434: -60.80000000000049
episode 2435: -63.50000000000056
episode 2436: -65.30000000000044
episode 2437: 249.19039282233334
episode 2438: -57.20000000000047
episode 2439: 139.27679669994353
episode 2440: -63.500000000000504
episode 2441: -59.90000000000052
episode 2442: -55.400000000000496
episode 2443: -59.00000000000054
episode 2444: -59.00000000000054
episode 2445: 162.72534855346143
episode 2446: -59.00000000000048
episode 2447: -70.70000000000016
episode 2448: -56.30000000000047
episode 2449: -59.900000000000475
episode 2450: -62.60000000000056
episode 2451: 31.689550758951448
episode 2452: -61.70000000000049
episode 2453: -68.00000000000027
episode 2454: -81.49999999999949
episode 2455: -58.10000000000046
episode 2456: -59.90000000000054
episode 2457: -61.70000000000048
episode 2458: -58.10000000000049
episode 2459: -68.00000000000033
episode 2460: -60.800000000000495
episode 2461: -67.10000000000035
episode 2462: -59.000000000000504
episode 2463: 3.5893122946449965
episode 2464: -65.30000000000044
episode 2465: -43.300417322997184
episode 2466: -64.40000000000049
episode 2467: -60.80000000000047
episode 2468: -55.400000000000496
episode 2469: -63.50000000000057
episode 2470: -64.40000000000049
episode 2471: -68.00000000000036
episode 2472: -61.700000000000564
episode 2473: -62.60000000000053
episode 2474: -67.10000000000028
episode 2475: -68.0000000000004
episode 2476: 159.21748694717152
episode 2477: -62.60000000000055
episode 2478: -63.50000000000056
episode 2479: -68.00000000000031
episode 2480: -62.600000000000534
episode 2481: -68.00000000000028
episode 2482: -60.800000000000516
episode 2483: -59.000000000000526
episode 2484: 65.29287544336466
episode 2485: -43.91865585107351
episode 2486: -71.60000000000004
episode 2487: -62.600000000000506
episode 2488: 297.47541150535517
episode 2489: -57.20000000000048
episode 2490: -68.90000000000019
episode 2491: -61.70000000000047
episode 2492: -64.40000000000045
episode 2493: -61.70000000000055
episode 2494: 182.71032643655798
episode 2495: -59.900000000000524
episode 2496: -69.80000000000024
episode 2497: -65.30000000000045
episode 2498: -59.0000000000005
episode 2499: 498.5040516982666
episode 2500: -61.7000000000005
episode 2501: 56.553097491115295
episode 2502: -66.20000000000036
episode 2503: -45.01245830624743
episode 2504: -61.700000000000514
episode 2505: 112.88158649882315
episode 2506: -35.3240454497601
episode 2507: -62.600000000000485
episode 2508: -59.90000000000052
episode 2509: 81.34109584878144
episode 2510: -69.80000000000014
episode 2511: -60.80000000000052
episode 2512: 297.69364487406597
episode 2513: 578.4434089579702
episode 2514: -57.20000000000054
episode 2515: -62.60000000000057
episode 2516: -77.89999999999984
episode 2517: -73.4000000000001
episode 2518: -48.837532203784185
episode 2519: -72.50000000000009
episode 2520: -68.90000000000029
episode 2521: -59.90000000000053
episode 2522: -59.00000000000051
episode 2523: -68.00000000000024
episode 2524: -68.90000000000026
episode 2525: -53.600000000000485
episode 2526: -59.00000000000052
episode 2527: 169.8350206965141
episode 2528: -55.40000000000051
episode 2529: -58.10000000000052
episode 2530: -68.00000000000027
episode 2531: -59.900000000000524
episode 2532: -51.80000000000047
episode 2533: -59.90000000000052
episode 2534: 328.3281100578715
episode 2535: 128.8024834482643
episode 2536: -10.689296306066357
episode 2537: -67.10000000000045
episode 2538: -77.90000000000002
episode 2539: -59.00000000000048
episode 2540: -55.400000000000475
episode 2541: -82.39999999999955
episode 2542: -19.819536034530532
episode 2543: -68.00000000000027
episode 2544: -59.00000000000048
episode 2545: -54.500000000000476
episode 2546: -66.20000000000036
episode 2547: -62.600000000000506
episode 2548: -12.953397597713629
episode 2549: -60.800000000000516
episode 2550: -63.50000000000052
episode 2551: -57.20000000000052
episode 2552: -65.3000000000004
episode 2553: -62.600000000000534
episode 2554: -62.60000000000051
episode 2555: -35.17159106150886
episode 2556: -80.60000000000008
episode 2557: -63.50000000000055
episode 2558: -59.9000000000005
episode 2559: -58.10000000000052
episode 2560: -65.30000000000052
episode 2561: -54.316813170516596
episode 2562: -69.8000000000002
episode 2563: -59.90000000000052
episode 2564: -53.277848566171826
episode 2565: -66.2000000000004
episode 2566: -68.90000000000016
episode 2567: -64.4000000000005
episode 2568: -59.00000000000049
episode 2569: -69.80000000000024
episode 2570: -59.9000000000005
episode 2571: -61.700000000000486
episode 2572: -57.12691255676722
episode 2573: -58.100000000000556
episode 2574: -62.60000000000052
episode 2575: -60.800000000000516
episode 2576: -62.6000000000005
episode 2577: -55.84562632764807
episode 2578: -58.10000000000048
episode 2579: 100.77299374878383
episode 2580: 8.201846970563352
episode 2581: -59.900000000000524
episode 2582: -60.800000000000516
episode 2583: -60.800000000000466
episode 2584: -68.00000000000041
episode 2585: -56.30000000000051
episode 2586: -51.087955277771194
episode 2587: -64.4000000000005
episode 2588: 265.5223754967272
episode 2589: -53.600000000000485
episode 2590: -73.40000000000009
episode 2591: -59.000000000000504
episode 2592: -61.7000000000005
episode 2593: -59.000000000000526
episode 2594: -78.79999999999981
episode 2595: -62.60000000000053
episode 2596: -64.40000000000049
episode 2597: -59.90000000000051
episode 2598: -69.80000000000028
episode 2599: -55.40000000000052
episode 2600: -65.30000000000047
episode 2601: -57.200000000000465
episode 2602: -69.80000000000021
episode 2603: -58.21440860402584
episode 2604: -56.30000000000047
episode 2605: -58.10000000000053
episode 2606: -55.400000000000496
episode 2607: -64.40000000000055
episode 2608: -62.600000000000556
episode 2609: -66.20000000000036
episode 2610: -68.90000000000029
episode 2611: -57.2000000000005
episode 2612: -61.70000000000052
episode 2613: -61.70000000000049
episode 2614: -45.22337918553735
episode 2615: -68.90000000000025
episode 2616: -69.80000000000018
episode 2617: -62.60000000000053
episode 2618: -58.10000000000047
episode 2619: -55.40000000000046
episode 2620: -67.10000000000038
episode 2621: -31.591518779587442
episode 2622: -66.20000000000041
episode 2623: -54.50000000000046
episode 2624: -57.20000000000048
episode 2625: -36.620800770982164
episode 2626: -57.20000000000046
episode 2627: 9.667380361911484
episode 2628: 405.9096070381671
episode 2629: -59.0000000000005
episode 2630: -64.40000000000047
episode 2631: -56.3000000000005
episode 2632: 315.0325745432868
episode 2633: -64.40000000000052
episode 2634: -75.20000000000014
episode 2635: 193.4106584839757
episode 2636: -68.00000000000031
episode 2637: -65.30000000000038
episode 2638: -58.10000000000044
episode 2639: -66.20000000000034
episode 2640: -72.50000000000004
episode 2641: -57.2000000000005
episode 2642: -76.99999999999976
episode 2643: -63.50000000000055
episode 2644: 48.5560933860234
episode 2645: -69.80000000000017
episode 2646: -60.80000000000052
episode 2647: -58.10000000000049
episode 2648: -65.30000000000044
episode 2649: -67.10000000000039
episode 2650: -17.729347632108002
episode 2651: -61.70000000000052
episode 2652: 51.66682378984095
episode 2653: -62.600000000000534
episode 2654: -42.61485332646378
episode 2655: -60.80000000000052
episode 2656: -66.2000000000004
episode 2657: -58.10000000000047
episode 2658: -70.70000000000013
episode 2659: -63.50000000000048
episode 2660: -62.60000000000049
episode 2661: -63.500000000000554
episode 2662: -67.10000000000038
episode 2663: -50.62502284779425
episode 2664: -71.60000000000016
episode 2665: -63.500000000000526
episode 2666: 745.4586078317064
episode 2667: -63.50000000000057
episode 2668: -74.30000000000017
episode 2669: -52.40038280870018
episode 2670: -61.70000000000047
episode 2671: -68.90000000000022
episode 2672: -41.76050620570541
episode 2673: 191.37403831217864
episode 2674: -57.20000000000049
episode 2675: -57.200000000000536
episode 2676: -59.00000000000048
episode 2677: -61.70000000000047
episode 2678: 434.47790631129385
episode 2679: -67.10000000000029
episode 2680: -57.20000000000048
episode 2681: -67.10000000000039
episode 2682: -56.300000000000495
episode 2683: -65.30000000000048
episode 2684: -57.20000000000046
episode 2685: -64.40000000000055
episode 2686: -76.09999999999982
episode 2687: -57.200000000000465
episode 2688: -74.29999999999994
episode 2689: 266.2155636551498
episode 2690: -61.700000000000536
episode 2691: -63.500000000000455
episode 2692: -59.9000000000005
episode 2693: 271.5098147245797
episode 2694: -57.20000000000052
episode 2695: 157.56323376619102
episode 2696: -64.40000000000047
episode 2697: -54.50000000000049
episode 2698: -62.60000000000053
episode 2699: -59.00000000000048
episode 2700: -58.100000000000506
episode 2701: -65.30000000000041
episode 2702: -68.9000000000003
episode 2703: 47.96454965628978
episode 2704: -68.90000000000042
episode 2705: -65.30000000000042
episode 2706: -44.55194432813731
episode 2707: -63.50000000000055
episode 2708: -62.60000000000056
episode 2709: -61.70000000000046
episode 2710: -63.50000000000051
episode 2711: 1075.7153193804193
episode 2712: 142.08010988881014
episode 2713: -55.400000000000496
episode 2714: -62.600000000000534
episode 2715: -58.100000000000485
episode 2716: -68.00000000000036
episode 2717: -46.134615990283535
episode 2718: -14.1590538706014
episode 2719: -61.70000000000052
episode 2720: -58.100000000000506
episode 2721: -49.39599327957195
episode 2722: -68.00000000000038
episode 2723: -59.00000000000049
episode 2724: -57.200000000000486
episode 2725: -59.900000000000524
episode 2726: -56.300000000000495
episode 2727: -60.8000000000005
episode 2728: -80.5999999999995
