C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee eg --graphs -m E_G_750_maxreward -d 0.99 -a 0.5 -e 0.002 --maxreward 750
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 331: -19.250397973210195
episode 332: -36.83931304792723
episode 333: -54.50000000000047
episode 334: -15.849261498983303
episode 335: 55.310549873462186
episode 336: -40.21077171749353
episode 337: 384.06050813216746
episode 338: -48.828555467980465
episode 339: -43.376426869873285
episode 340: -31.891439077865655
episode 341: 124.50884405299962
episode 342: 63.96624380078447
episode 343: 102.5132981516068
episode 344: -52.70000000000045
episode 345: -20.240281175622417
episode 346: 30.43237584301648
episode 347: -5.373164051711748
episode 348: -38.299344138287815
episode 349: 261.50464598778
episode 350: 401.302562948828
episode 351: 37.577129015846246
episode 352: 588.7053931804396
episode 353: -37.19504445095816
episode 354: -48.05272644364982
episode 355: 921.339522484996
episode 356: -21.506247808468302
episode 357: 466.54569229747347
episode 358: -32.6960808207596
episode 359: -37.32093594413984
episode 360: -44.37439547135053
episode 361: -55.40000000000048
episode 362: -54.50000000000048
episode 363: -13.59326928843099
episode 364: 436.9469892434012
episode 365: -23.77235618648068
episode 366: -18.47910763284842
episode 367: -38.59728739228973
episode 368: 1083.18688961147
episode 369: -42.508123525473586
episode 370: 36.98028256069699
episode 371: 911.1741529095066
episode 372: 0.2199104380046579
episode 373: -39.4058122907596
episode 374: -23.541418428258726
episode 375: -34.143180121302386
episode 376: 24.296072666675542
episode 377: 852.4337595471656
episode 378: 1292.7769635503032
episode 379: -42.0043943908068
episode 380: -33.18220264774316
episode 381: -42.60044988452198
episode 382: 48.28684542030219
episode 383: 11.355102562535166
episode 384: 964.9198520957867
episode 385: -39.10496886017939
episode 386: -42.37816393123504
episode 387: -48.26407194935903
episode 388: -49.101019802650946
episode 389: -48.63449563019685
episode 390: 108.24464984673826
episode 391: -28.86188347889999
episode 392: -27.659720011980454
episode 393: 125.70961210724147
episode 394: 930.6028319031332
episode 395: -20.886756973139338
episode 396: -34.382061201204564
episode 397: -49.95172017250001
episode 398: -29.272658239558353
episode 399: 1.2723155865879034
episode 400: 814.2267373969802
episode 401: -32.912120454930346
episode 402: -29.61917658049869
episode 403: -44.280622198707874
episode 404: 592.9163314408626
episode 405: -17.798498951814103
episode 406: 952.1797776071269
episode 407: -8.018356657159181
episode 408: -45.44553417889385
episode 409: -44.50302177197816
episode 410: 470.9966361345682
episode 411: 696.4330758216345
episode 412: -38.27558315270334
episode 413: 701.3029374562554
episode 414: 380.62038018194846
episode 415: 245.31280827423734
episode 416: -45.5639086016045
episode 417: -34.64946654896287
episode 418: -20.810082775287736
episode 419: 73.73495496625047
episode 420: 4.81542402266595
episode 421: -49.64289043187186
episode 422: 31.187627068402605
episode 423: 20.616828273069174
episode 424: -37.96320282422452
episode 425: -41.54689016558509
episode 426: -50.663371486056754
episode 427: -49.210069844782026
episode 428: -30.435869241249378
episode 429: -52.70000000000045
episode 430: -50.30519066773746
episode 431: -51.14139226221375
episode 432: 1333.4001056702612
episode 433: 231.86406612873355
episode 434: -45.0709858462174
episode 435: -40.60198861386188
episode 436: -51.80000000000046
episode 437: 450.78717071681297
episode 438: -42.61810640174455
episode 439: 337.09110670471944
episode 440: -35.83069036778696
episode 441: -27.63712899594173
episode 442: -17.29013201082186
episode 443: 184.88072916514736
episode 444: 1220.4040873713857
episode 445: 47.14533630570872
episode 446: 808.3745795842303
episode 447: -44.43123510694641
episode 448: -25.762969188103447
episode 449: 4.670668592809749
episode 450: 334.89389963334816
episode 451: -38.83713037780417
episode 452: -45.2362407970744
episode 453: 81.44383871071706
episode 454: 138.68662383515718
episode 455: -48.07040548586671
episode 456: 44.13082500841222
episode 457: 20.493021286079113
episode 458: 629.3226815314089
episode 459: 294.50670460928535
episode 460: -6.932197426162907
episode 461: -35.71301415979433
episode 462: -31.501821469778488
episode 463: -38.81054112398307
episode 464: -32.27076354558212
episode 465: -39.90733919404133
episode 466: -33.65392221701083
