C:\Users\Naomi\AppData\Local\Programs\Python\Python36\python.exe D:/Naomi/Desktop/Naomi/AI/AI_project/main.py --ee sf --graphs -m S_M_10000_episodes -d 0.99 -a 0.5 -e 0.002 --maxepisodes 10000
Loading chipmunk for Windows (64bit) [C:\Users\Naomi\AppData\Local\Programs\Python\Python36\lib\site-packages\pymunk\chipmunk.dll]
no model found
episode 410: -55.40000000000048
episode 411: -56.30000000000047
episode 412: -58.1000000000005
episode 413: -60.8000000000005
episode 414: -61.2399832647623
episode 415: -59.000000000000476
episode 416: -63.500000000000476
episode 417: -68.00000000000027
episode 418: -64.4000000000005
episode 419: -59.00000000000048
episode 420: -70.70000000000014
episode 421: -59.0000000000005
episode 422: -61.7000000000005
episode 423: -71.60000000000007
episode 424: -52.770820259088104
episode 425: -60.80000000000053
episode 426: -60.80000000000049
episode 427: -60.800000000000495
episode 428: -58.10000000000049
episode 429: -68.90000000000022
episode 430: -63.500000000000554
episode 431: -64.40000000000047
episode 432: -68.00000000000034
episode 433: -60.80000000000055
episode 434: -59.00000000000052
episode 435: -34.919222827156275
episode 436: -63.50000000000057
episode 437: -57.086311078043714
episode 438: -72.50000000000003
episode 439: -93.19999999999894
episode 440: -62.60000000000053
episode 441: -68.00000000000031
episode 442: -56.30000000000051
episode 443: -56.30000000000048
episode 444: -47.23806700941224
episode 445: -37.32363594554099
episode 446: -59.00000000000049
episode 447: -60.800000000000516
episode 448: -70.70000000000019
episode 449: -57.20000000000048
episode 450: -67.10000000000035
episode 451: -63.50000000000052
episode 452: -54.500000000000476
episode 453: -71.60000000000012
episode 454: -64.40000000000046
episode 455: -59.000000000000476
episode 456: -59.9000000000005
episode 457: -59.90000000000052
episode 458: -63.50000000000053
episode 459: -56.30000000000052
episode 460: -58.10000000000049
episode 461: -55.40000000000048
episode 462: -58.10000000000049
episode 463: -58.100000000000506
episode 464: -65.30000000000041
episode 465: -57.200000000000486
episode 466: -72.5000000000001
episode 467: -56.30000000000051
episode 468: -61.700000000000536
episode 469: -60.80000000000049
episode 470: -60.8000000000005
episode 471: -64.4000000000005
episode 472: -62.6000000000005
episode 473: -58.100000000000485
episode 474: -58.10000000000048
episode 475: -66.20000000000043
episode 476: -58.100000000000485
episode 477: -50.47945570658864
episode 478: -70.70000000000026
episode 479: -63.5000000000005
episode 480: -60.800000000000516
episode 481: -64.4000000000006
episode 482: -59.90000000000051
episode 483: -52.700000000000465
episode 484: -54.50000000000049
episode 485: -57.20000000000046
episode 486: -65.30000000000052
episode 487: -59.900000000000496
episode 488: -71.6000000000002
episode 489: -58.10000000000049
episode 490: -70.7000000000002
episode 491: -58.10000000000048
episode 492: -68.9000000000004
episode 493: -57.200000000000465
episode 494: -59.90000000000047
episode 495: -22.21024425811829
episode 496: -56.30000000000047
episode 497: -60.80000000000051
episode 498: -65.30000000000055
episode 499: -54.50000000000048
episode 500: -57.20000000000049
episode 501: -35.63351980873858
episode 502: -55.40000000000048
episode 503: -63.50000000000056
episode 504: -66.20000000000037
episode 505: -63.50000000000056
